,enterprise_id,year_id,years,market_cap,enterprise_value,month_end_stock_price,net_cash_per_share,net_current_asset_value,net-net_working_capital,intrinsic_value:_projected_fcf,median_ps_value,peter_lynch_fair_value,graham_number,earnings_power_value_(epv),altman_z-score,piotroski_f-score,beneish_m-score,scaled_net_operating_assets,sloan_ratio_%,current_ratio,quick_ratio,cash_ratio,interest_coverage,highest_stock_price,lowest_stock_price,shares_buyback_ratio_%,buyback_yield_%,yoy_rev._per_sh._growth,yoy_eps_growth,yoy_ebitda_growth_(%),5-year_ebitda_growth_rate_(per_share),shares_outstanding_(basic_average),shares_outstanding_(eop),beta,number_of_shareholders,number_of_employees,forex_rate
90,4,17,2017,80490.233,77146.155,130.76,-15.61,-2.67,-10.05,75.33,93.52,42.39,25.37,77.79,6.55,6.0,-2.55,0.272,3.11,1.23,1.23,0.42,333.96,130.76,109.8,0.82,2.45,5.11,-15.66,-13.47,7.79,620.104,615.557,1.1,286,425000,1.0
91,4,18,2018,108041.478,103361.774,169.07,-14.11,-0.78,-5.32,86.66,112.58,49.71,30.96,82.98,7.81,8.0,-2.76,0.251,-2.93,1.34,1.34,0.5,301.9,169.77,129.77,-3.81,1.75,14.21,16.54,25.28,7.84,628.452,639.034,0.95,326,459000,1.0
92,4,19,2019,125991.334,120302.509,198.17,-14.55,0.11,-5.0,102.78,127.06,63.88,43.79,91.28,7.86,8.0,-2.6,0.357,-0.31,1.4,1.4,0.55,274.58,198.74,133.67,0.51,1.46,6.25,16.09,6.95,8.68,638.098,635.774,1.0,318,492000,1.0
93,4,20,2020,152155.448,147629.959,239.93,-18.24,-3.67,-8.96,121.83,142.85,75.92,49.59,97.36,7.1,6.0,-2.97,0.419,-3.27,1.4,1.4,0.67,196.96,242.99,143.69,0.25,1.29,2.95,7.2,20.17,9.99,636.3,634.166,1.02,312,506000,1.0
94,4,21,2021,212734.864,208636.69,336.56,-24.48,-6.3,-12.94,144.84,176.26,111.08,51.31,107.47,7.86,6.0,-2.62,0.416,2.88,1.25,1.25,0.52,128.11,337.0,213.94,0.33,1.24,14.33,16.1,13.51,12.14,634.745,632.086,1.14,350,624000,1.0
95,4,22,2022,182066.721,178139.662,288.46,-27.35,-5.62,-14.89,182.74,229.08,170.26,58.84,121.78,7.05,6.0,-2.52,0.421,3.38,1.23,1.23,0.45,197.95,415.42,268.65,0.15,1.52,22.47,16.92,17.24,15.73,632.763,631.168,1.31,15,721000,1.0
96,4,23,2023,203413.359,198278.54,323.77,-26.27,-3.45,-13.51,202.36,269.08,158.5,65.04,137.23,7.42,7.0,-2.68,0.435,-0.06,1.3,1.3,0.5,185.37,323.77,246.17,0.46,1.39,4.78,0.56,1.87,13.94,630.608,628.265,1.37,369,733000,1.0
97,5,94,1994,1029.808,935.108,2.85,0.04,0.62,0.15,2.45,0.0,3.62,1.68,2.32,11.66,7.0,-3.09,0.631,-4.36,4.13,4.07,1.28,,4.47,1.82,-1.62,0.99,62.57,14.17,10.08,22.19,487.567,361.336,2.33,0,999,1.0
98,5,95,1995,2044.856,1600.088,4.18,0.51,0.82,0.69,1.78,0.0,1.38,1.68,1.75,8.77,5.0,-1.79,0.197,-3.1,3.06,3.01,2.27,,4.63,2.47,-35.39,-1.8,-0.17,-80.29,16.2,14.35,568.837,489.2,2.02,0,1565,1.0
99,5,96,1996,4924.311,4408.271,8.34,0.56,0.86,0.73,3.1,0.0,2.49,2.32,3.64,18.64,8.0,-2.13,0.257,30.79,3.72,3.68,2.77,,8.48,3.64,-20.7,-1.07,6.57,474.07,21.52,12.4,601.944,590.445,2.18,0,2319,1.0
100,5,97,1997,2821.834,2257.718,4.87,0.46,0.74,0.61,3.54,6.07,1.66,2.39,3.97,8.68,5.0,-2.89,0.161,0.2,3.3,3.3,2.57,,8.9,3.71,1.87,3.08,2.13,62.58,-6.23,8.04,608.519,579.432,2.14,0,2266,1.0
101,5,98,1998,2888.13,2385.174,5.25,0.51,0.83,0.68,4.12,6.1,2.65,2.88,4.75,11.29,8.0,-2.67,0.212,-20.07,3.02,3.02,2.24,,6.49,4.1,5.06,7.09,18.87,25.0,32.45,9.21,575.696,550.12,0.78,0,2702,1.0
102,5,99,1999,2723.046,2450.499,5.59,0.04,0.42,0.26,4.0,6.07,0.0,2.29,5.21,10.05,7.0,-2.81,0.259,-7.56,1.82,1.82,1.09,,6.34,3.06,11.45,11.32,7.03,-38.73,-18.88,3.25,531.464,487.128,1.3,0,2680,1.0
103,5,0,2000,8141.259,7642.543,17.17,0.44,0.7,0.54,4.54,7.39,3.78,3.05,6.24,21.64,9.0,-3.97,0.018,-21.22,2.33,2.33,1.86,,19.14,4.67,2.66,4.13,19.45,138.34,61.63,9.91,483.144,474.156,1.24,0,2760,1.0
104,5,1,2001,15271.157,14591.304,31.69,0.75,1.16,0.97,7.41,9.52,10.06,4.42,5.49,33.64,9.0,-2.42,0.09,6.66,2.79,2.79,2.16,,41.63,13.77,-1.63,0.89,26.01,22.83,36.91,17.99,476.584,481.892,1.27,0,3007,1.0
105,5,2,2002,7547.888,6966.275,15.99,0.57,0.96,0.76,8.68,9.48,12.65,4.05,6.29,19.38,6.0,-3.29,0.033,-20.05,2.45,2.45,1.85,,38.34,11.42,2.04,5.27,-0.32,-26.55,0.34,22.87,476.922,472.038,1.48,0,3029,1.0
106,5,3,2003,6851.951,6234.214,14.77,0.52,0.94,0.71,9.88,9.86,7.85,3.52,6.92,15.45,7.0,-2.6,0.061,0.41,2.16,2.16,1.64,,21.49,8.35,1.72,3.08,-2.92,-4.82,-15.5,17.93,473.668,463.91,1.6,0,3341,1.0
107,5,4,2004,9853.539,8757.006,20.66,1.35,1.83,1.58,10.54,13.89,5.66,5.15,8.5,16.96,7.0,-2.86,0.004,26.43,3.04,3.04,2.51,,22.92,12.43,-2.81,-1.31,11.89,39.24,16.89,9.97,468.492,476.938,1.85,0,3507,1.0
108,5,5,2005,14788.782,13475.561,30.28,1.59,2.08,1.81,12.51,20.2,6.9,7.36,10.13,20.73,8.0,-2.76,0.071,4.95,3.44,3.44,2.91,,30.44,17.2,-2.4,1.44,25.59,65.45,53.61,7.65,479.147,488.401,1.58,0,3142,1.0
109,5,6,2006,19289.728,17588.894,32.61,1.9,2.42,2.12,15.93,26.07,15.02,8.85,12.15,24.32,7.0,-2.59,0.083,7.9,4.18,4.18,3.54,,34.2,25.91,-21.12,1.26,15.3,30.77,17.63,12.59,490.113,591.528,1.23,0,5734,1.0
110,5,7,2007,23582.996,21302.117,40.16,2.5,3.53,2.96,19.98,30.65,15.23,8.64,12.4,19.49,6.0,-0.93,1.176,-10.34,4.26,4.26,3.37,,42.55,26.46,0.73,3.63,8.35,-30.25,-10.31,19.53,593.75,587.226,1.84,0,6082,1.0
111,5,8,2008,24079.175,22085.321,42.14,1.63,2.64,2.05,23.76,41.42,22.79,10.02,14.71,16.03,6.0,-3.18,0.445,-13.98,3.02,3.02,2.34,,48.0,37.52,2.69,5.96,25.39,45.78,36.49,18.76,584.203,571.409,2.11,1752,6959,1.0
112,5,9,2009,12184.731,10515.529,23.16,1.16,2.52,1.82,29.61,51.25,28.02,11.92,18.64,7.99,8.0,-2.65,0.48,-1.79,3.59,3.59,2.65,105.83,45.89,20.75,7.93,11.52,23.74,31.4,26.38,17.21,539.373,526.111,1.86,1728,7335,1.0
113,5,10,2010,18334.808,17430.335,35.08,-0.93,0.16,-0.34,33.73,42.79,10.01,5.49,17.39,6.61,5.0,-3.0,0.685,10.52,2.93,2.93,2.26,214.79,36.9,15.98,0.66,0.93,-14.92,-54.09,-24.87,12.15,524.47,522.657,1.72,1709,8660,1.0
114,5,11,2011,13952.737,13007.183,27.8,-0.96,0.53,-0.13,36.71,52.04,13.9,8.38,18.9,5.06,7.0,-2.46,0.583,10.08,3.01,3.01,2.31,17.85,37.86,25.6,3.97,5.09,30.17,101.37,32.13,9.07,519.045,501.897,1.53,1624,9117,1.0
115,5,12,2012,13478.027,12080.643,27.42,-0.6,1.15,0.36,42.04,58.59,19.84,10.82,22.87,4.75,7.0,-2.65,0.539,0.52,3.02,3.02,2.33,17.88,35.86,22.69,2.06,4.08,15.77,12.24,10.74,10.82,497.469,491.54,1.5,1581,9925,1.0
116,5,13,2013,17101.909,15071.711,34.61,0.33,2.07,1.27,42.38,58.73,11.43,12.34,24.67,5.22,5.0,-2.79,0.516,1.67,3.46,3.46,2.78,17.44,34.7,26.46,-0.53,0.99,4.7,0.61,8.56,6.79,494.731,494.132,1.26,1441,11144,1.0
117,5,14,2014,28177.7,26517.921,56.78,-0.97,0.79,-0.06,31.78,50.32,0.0,6.24,21.89,6.38,4.0,-2.86,0.504,3.05,2.65,2.65,2.08,6.65,57.55,34.7,-0.43,1.78,-9.84,-66.27,-50.91,0.54,501.372,496.261,1.41,1367,11847,1.0
118,5,15,2015,36654.621,34429.445,73.68,-0.54,1.19,0.35,31.41,51.9,0.0,6.44,24.03,7.13,5.0,-2.96,0.438,-4.9,1.85,1.85,1.5,7.24,73.68,53.99,-0.25,1.02,3.27,-5.36,-0.41,-8.06,497.867,497.484,1.2,1294,12499,1.0
119,5,16,2016,45529.611,43448.758,91.46,-1.48,0.19,-0.47,32.39,60.16,0.0,8.01,23.32,7.59,7.0,-2.7,0.456,5.53,2.18,2.18,1.8,14.07,92.17,69.74,-0.07,1.01,15.94,133.96,74.33,-11.34,498.764,497.809,1.11,1215,13893,1.0
120,5,17,2017,50835.021,47965.921,102.81,-1.03,1.15,0.23,37.95,73.84,0.0,13.17,26.52,7.82,8.0,-2.68,0.389,-0.56,2.08,2.08,1.69,21.2,110.81,73.85,0.67,1.83,22.77,87.1,44.62,1.11,498.345,494.456,1.14,1125,15706,1.0
121,5,18,2018,86879.685,82941.332,176.85,-0.52,2.39,1.34,59.84,92.67,79.31,18.77,32.62,10.81,8.0,-2.49,0.356,-5.34,2.05,2.05,1.65,29.14,185.4,99.51,0.65,1.08,25.51,45.69,39.03,21.58,493.632,491.262,0.98,1091,17973,1.0
122,5,19,2019,122349.77,123245.608,250.89,-12.67,-9.33,-10.64,73.9,135.25,143.35,0.0,32.82,9.71,7.0,-2.56,0.706,17.3,1.13,1.13,0.75,31.91,275.49,167.54,0.73,1.52,24.45,53.85,28.02,42.55,491.0,487.663,1.02,1030,21357,1.0
123,5,20,2020,149298.391,149259.391,309.53,-12.55,-7.75,-10.17,90.98,205.6,162.73,0.0,49.31,10.73,5.0,-2.71,0.559,-4.89,0.79,0.79,0.51,20.82,311.27,205.16,1.09,1.69,25.21,15.38,29.12,40.37,486.0,482.339,1.18,993,22634,1.0
124,5,21,2021,229187.13,227903.13,478.47,-10.5,-6.0,-8.31,118.1,252.85,224.88,24.3,75.66,14.85,8.0,-2.6,0.577,-0.22,1.48,1.48,1.09,36.53,533.8,285.0,0.69,1.21,16.86,80.5,24.34,31.9,481.0,479.0,0.97,974,22516,1.0
125,5,22,2022,318178.75,317053.75,669.85,-13.99,-7.95,-11.03,148.7,337.06,265.4,12.12,97.0,17.93,7.0,-2.6,0.563,4.14,1.25,1.25,0.84,51.35,688.37,421.2,0.84,1.15,23.69,-7.48,31.93,29.22,477.0,475.0,1.08,940,25988,1.0
126,5,23,2023,159357.66,157894.66,344.93,-15.19,-8.91,-11.84,180.69,430.09,280.23,0.0,120.98,10.18,5.0,-2.95,0.462,-9.25,1.11,1.11,0.75,54.45,671.88,275.2,2.74,3.94,13.9,0.8,7.84,25.6,470.0,462.0,1.28,928,29239,1.0
127,6,94,1994,4373.395,4480.695,3.25,-0.43,0.37,-0.11,0.29,1.27,0.0,1.6,0.23,6.15,5.0,-1.63,0.958,23.82,2.48,1.98,0.32,,3.28,1.88,-4.64,-3.07,40.72,106.25,79.75,0.0,1360.336,1345.66,1.65,0,6497,1.0
128,6,95,1995,8992.559,8585.859,6.27,-0.29,0.79,0.29,0.53,2.66,8.25,2.99,1.08,7.43,6.0,-1.23,0.809,26.92,2.68,2.19,0.89,,7.39,2.41,-6.58,-4.12,-11.56,93.94,-6.48,50.23,2837.568,1434.22,2.13,0,10537,1.0
129,6,96,1996,4772.623,4744.423,3.31,-0.6,0.99,-0.01,1.39,4.23,10.33,3.87,1.3,5.43,6.0,-2.74,0.79,14.03,2.88,2.37,0.43,,6.92,2.81,-0.53,-0.07,162.65,28.13,168.98,67.65,1427.619,1441.88,2.09,0,11403,1.0
130,6,97,1997,12251.46,11398.16,8.34,-0.4,1.12,0.4,2.28,4.51,8.5,3.73,2.41,5.92,3.0,-0.09,0.574,16.64,2.69,2.2,1.1,,13.5,3.27,-1.88,-0.59,-52.43,-19.51,-56.45,52.17,3022.704,1469.0,3.35,0,13924,1.0
131,6,98,1998,12757.558,12806.958,8.67,-0.84,1.16,-0.26,2.68,5.11,7.05,3.63,1.81,6.67,6.0,-3.26,0.625,0.03,3.15,2.65,0.51,,9.88,5.59,-0.17,0.66,112.17,-53.64,102.8,31.13,1467.396,1471.46,2.51,0,12060,1.0
132,6,99,1999,34363.317,32170.572,22.45,0.25,1.88,1.11,4.63,7.0,4.59,5.4,3.72,10.91,6.0,-1.72,0.483,8.78,3.07,2.65,1.63,,22.45,8.19,-4.02,-0.42,8.57,197.39,19.05,10.29,1557.208,1530.66,2.41,0,12755,1.0
133,6,0,2000,43157.875,39609.259,26.56,0.48,3.32,2.03,7.48,14.1,15.75,10.81,5.98,10.73,6.0,-1.68,0.507,13.5,3.2,2.66,1.53,,57.44,21.03,-6.16,-0.23,79.26,163.74,148.52,13.25,1613.16,1624.92,1.86,0,19220,1.0
134,6,1,2001,27834.072,23562.292,17.06,1.61,3.41,2.4,8.19,11.97,12.52,7.57,6.16,10.21,6.0,-3.29,0.316,7.92,5.08,4.16,3.16,,30.63,13.75,-0.41,0.61,-22.15,-75.0,-59.66,22.84,1626.404,1631.54,2.39,0,17365,1.0
135,6,2,2002,24769.891,20463.994,15.03,1.65,3.56,2.52,7.84,9.83,0.0,4.62,5.81,8.93,5.0,-1.89,0.378,4.59,5.38,4.53,3.28,,27.76,10.35,-1.01,-0.3,-31.34,-46.67,-48.39,-8.22,1643.612,1648.03,2.35,0,16077,1.0
136,6,3,2003,39133.742,34202.25,23.33,1.94,3.65,2.63,7.52,10.42,0.0,2.66,5.78,12.4,4.0,-2.83,0.307,-2.13,5.1,4.52,3.35,,23.33,11.6,-1.78,-0.19,-9.18,-156.25,-33.42,-19.21,1657.189,1677.4,2.59,0,12050,1.0
137,6,4,2004,27052.186,20930.49,16.1,2.23,4.43,3.31,9.06,19.92,0.0,10.17,7.19,8.52,7.0,-1.87,0.305,0.64,4.49,4.0,2.88,,25.61,15.61,-0.17,0.94,72.24,966.67,397.75,-18.67,1688.121,1680.26,2.33,0,12191,1.0
138,6,5,2005,26285.448,23367.108,16.36,0.62,2.8,1.69,9.63,17.74,0.0,9.33,4.58,9.38,5.0,0.09,0.497,1.26,3.87,3.29,1.89,,18.58,14.5,4.38,5.37,-9.35,-6.41,-20.62,0.64,1654.74,1606.69,2.63,0,12924,1.0
139,6,6,2006,24202.185,22712.09,17.39,-0.67,2.34,0.93,10.27,25.51,27.08,10.06,5.86,8.71,8.0,-2.57,0.458,-25.41,2.5,1.92,0.78,,20.82,14.76,13.38,15.79,38.82,32.88,16.87,41.58,1551.339,1391.73,2.0,0,15105,1.0
140,6,7,2007,26910.488,24745.751,19.42,-0.34,2.72,1.24,15.89,28.96,30.58,11.26,8.98,9.25,7.0,-2.56,0.597,4.48,2.77,2.22,0.99,62.07,22.95,17.08,0.43,1.61,16.48,23.71,56.12,38.43,1406.685,1385.71,1.12,0,15328,1.0
141,6,8,2008,17180.112,15282.088,12.91,-1.02,2.41,0.68,18.85,25.0,17.24,8.47,11.62,6.02,5.0,-2.91,0.53,-6.12,2.26,1.59,0.71,66.98,21.59,11.3,3.97,6.44,-13.31,-41.67,-33.87,24.35,1354.176,1330.76,0.67,5031,15410,1.0
142,6,9,2009,16359.224,14346.388,12.2,-0.2,2.39,0.99,13.28,14.7,0.0,0.0,8.3,6.39,4.0,-2.59,0.462,-7.84,2.93,2.09,1.14,0.0,14.01,8.14,-0.76,-0.24,-36.41,-132.86,-110.21,0.0,1333.091,1340.92,0.93,4641,13032,1.0
143,6,10,2010,16400.8,14021.747,12.35,-0.62,2.53,1.0,13.88,25.39,0.0,9.39,8.5,6.08,7.0,-2.28,0.539,0.7,2.34,1.81,0.89,77.62,14.87,10.37,0.96,1.35,88.22,404.35,1076.92,0.0,1340.0,1328.0,1.07,4407,14325,1.0
144,6,11,2011,16089.92,11793.92,12.32,0.91,4.05,2.44,15.84,26.18,0.0,12.7,10.91,5.22,7.0,-3.01,0.412,-8.73,3.71,3.1,2.23,39.68,16.85,9.85,1.66,2.32,11.71,107.14,58.82,0.0,1319.0,1306.0,1.39,4192,13900,1.0
145,6,12,2012,12688.2,12697.2,10.6,-2.45,0.2,-1.15,16.42,20.98,0.0,5.77,6.92,4.15,5.0,-2.46,0.523,24.11,2.25,1.69,0.86,10.53,13.21,10.01,8.35,10.4,-13.66,-93.79,-67.67,0.0,1266.0,1197.0,1.53,3895,15000,1.0
146,6,13,2013,21503.44,21558.44,17.86,-2.54,0.57,-0.94,14.7,18.11,0.0,5.45,7.22,5.12,7.0,-2.12,0.59,-4.83,2.31,1.73,0.77,8.21,18.1,10.15,-0.58,0.4,-9.78,133.33,7.52,0.0,1202.0,1204.0,1.86,3676,14500,1.0
147,6,14,2014,26971.89,25756.89,22.09,-1.76,1.36,-0.09,15.4,21.08,0.0,8.44,12.3,5.89,8.0,-2.79,0.552,-4.3,2.47,1.91,1.12,15.68,23.27,16.5,-1.41,-0.4,19.64,314.29,122.25,0.0,1215.0,1221.0,2.12,3408,14950,1.0
148,6,15,2015,19453.2,19030.2,16.77,-2.35,1.35,-0.44,16.09,21.33,0.0,9.05,12.51,4.22,4.0,-2.51,0.546,3.23,2.44,1.96,1.31,15.57,25.63,14.37,5.0,6.36,6.89,28.74,8.47,-3.0,1214.0,1160.0,1.93,3247,15500,1.0
149,6,16,2016,31348.24,30924.24,29.08,-3.34,0.93,-0.81,18.69,25.54,36.82,11.02,13.26,5.65,7.0,-2.47,0.444,-2.88,2.3,1.74,1.03,13.88,30.57,15.64,7.07,5.75,23.13,37.5,35.56,20.92,1107.0,1078.0,1.8,3062,16700,1.0
150,6,17,2017,59815.8,57843.8,56.43,-2.64,2.69,0.4,28.33,35.68,81.25,19.84,19.76,6.86,8.0,-2.57,0.506,11.62,3.14,2.43,1.77,19.88,56.69,28.18,1.67,1.8,39.78,111.04,78.0,64.09,1073.0,1060.0,1.8,2898,18400,1.0
151,6,18,2018,31794.96,33073.96,32.88,-6.99,-0.19,-3.26,35.0,43.41,107.0,17.82,21.79,5.69,6.0,-2.63,0.418,-7.49,2.7,1.75,1.03,19.19,61.61,31.12,8.77,16.23,20.08,-8.92,21.58,42.7,1013.0,967.0,1.29,2854,21000,1.0
152,6,19,2019,49702.16,51397.16,54.26,-7.85,-0.66,-3.88,43.37,41.81,76.25,18.65,26.78,6.29,5.0,-2.34,0.562,-0.52,2.3,1.51,0.81,14.14,56.95,28.99,5.27,4.54,-5.06,-3.38,-17.43,31.81,937.0,916.0,1.64,2859,22000,1.0
153,6,20,2020,54136.22,54105.22,59.23,-6.61,1.74,-2.04,51.59,52.93,101.28,26.73,34.84,6.36,8.0,-2.39,0.554,-0.25,3.0,2.12,1.29,18.19,67.62,37.99,0.22,0.88,20.57,37.06,26.55,24.23,916.0,914.0,1.21,2860,24000,1.0
154,6,21,2021,121891.8,122185.8,136.65,-9.1,2.84,-2.52,64.03,77.0,112.71,38.66,44.64,9.38,7.0,-1.77,0.561,6.44,2.54,1.86,0.86,30.51,144.09,60.33,2.41,2.93,34.66,63.27,55.43,16.43,910.0,892.0,1.41,2833,27000,1.0
155,6,22,2022,74516.76,77764.76,88.29,-14.16,1.65,-5.25,75.01,96.58,136.55,40.91,49.87,7.38,4.0,-2.12,0.598,9.29,2.16,1.35,0.35,34.14,167.0,74.41,5.38,7.92,17.15,16.25,17.11,17.93,871.0,844.0,1.46,2825,33000,1.0
156,6,23,2023,110715.275,109407.275,132.35,-8.98,5.7,-0.93,91.56,109.06,187.78,51.65,65.06,6.8,8.0,-2.95,0.563,-1.01,2.6,1.82,0.93,32.16,153.99,86.3,0.88,1.77,6.73,9.01,6.27,23.77,840.0,836.534,1.86,0,0,1.0
157,7,94,1994,1641.805,1713.105,8.88,-2.79,2.09,-1.44,6.97,0.0,0.0,11.18,5.41,3.95,5.0,-2.17,0.983,12.46,2.12,1.89,0.13,,16.19,8.56,-4.78,-2.58,4.81,-34.4,9.47,0.0,188.737,184.888,1.99,0,12065,1.0
158,7,95,1995,2373.975,2132.261,12.44,-1.74,1.45,-0.08,8.22,11.39,36.75,18.36,1.24,4.3,5.0,-1.8,0.774,10.09,1.67,1.45,0.64,,15.63,8.88,-3.22,-1.67,20.68,78.05,41.53,26.99,195.02,190.834,-0.02,0,11800,1.0
159,7,96,1996,1724.564,1498.276,8.25,-2.23,0.77,-0.84,9.15,12.48,25.33,13.37,1.53,2.85,5.0,-2.93,0.767,12.27,1.68,1.45,0.75,,19.44,8.25,-9.54,-5.7,-12.27,-45.89,-49.34,38.22,272.416,209.038,-0.79,0,12797,1.0
160,7,97,1997,3544.061,3645.056,12.88,-2.68,-0.34,-1.8,5.29,6.59,0.0,0.0,-5.39,2.95,3.0,-2.69,0.69,4.24,1.76,1.5,0.66,,14.0,5.25,-31.63,-1.33,-19.63,-132.91,-83.47,-21.57,271.374,275.16,0.74,0,12200,1.0
161,7,98,1998,2524.104,2792.726,8.88,-3.58,-1.09,-2.42,3.82,8.13,0.0,0.0,-11.3,2.17,5.0,-2.85,0.731,6.07,1.62,1.39,0.64,,23.69,8.56,-3.3,-1.6,16.55,71.15,270.55,-32.1,280.906,284.246,1.17,0,12800,1.0
162,7,99,1999,4218.833,5380.933,14.5,-6.48,-2.36,-5.11,-2.0,9.94,0.0,0.0,-19.98,2.09,4.0,-2.81,0.901,17.19,1.86,1.65,0.43,,16.0,6.5,-2.36,-1.05,5.47,-380.0,-2.31,-33.09,287.336,290.954,1.94,0,13800,1.0
163,7,0,2000,4302.105,5180.502,14.47,-6.06,-3.32,-4.64,-4.0,13.67,0.0,0.0,-23.75,2.2,4.0,-3.26,0.672,-4.71,1.55,1.33,0.66,,15.94,7.38,-2.19,-1.02,9.65,16.67,-25.26,-23.96,294.577,297.312,1.5,0,13387,1.0
164,7,1,2001,4338.232,4342.61,13.81,-4.15,0.2,-2.29,-0.1,17.04,60.58,22.28,-17.24,3.16,7.0,-2.54,0.726,10.29,2.17,1.89,1.06,,47.25,13.69,-5.66,-2.84,36.78,1063.33,430.89,30.24,309.331,314.137,2.06,0,14696,1.0
165,7,2,2002,5400.378,5535.024,15.86,-3.59,0.77,-1.58,-2.52,15.3,0.8,3.32,-16.44,2.85,4.0,-2.02,0.64,5.76,1.79,1.5,0.66,,34.4,7.93,-8.39,0.75,-11.76,-106.23,-53.1,53.3,332.407,340.503,2.41,0,14415,1.0
166,7,3,2003,2225.651,2859.964,6.46,-6.49,-3.29,-5.0,-4.78,10.62,0.0,0.0,-25.0,0.45,1.0,-3.46,0.549,-6.3,1.68,1.33,0.8,,20.07,3.2,-1.18,-1.31,-32.64,-2016.67,-120.59,0.0,342.0,344.528,3.28,0,12146,1.0
167,7,4,2004,5218.77,6715.983,14.9,-9.42,-5.01,-7.21,-4.85,13.55,0.0,0.0,-23.5,1.47,6.0,-2.87,0.689,-9.27,2.03,1.53,0.93,,18.29,4.94,-1.66,-0.68,28.63,79.27,632.59,0.0,346.934,350.253,3.25,0,14300,1.0
168,7,5,2005,8626.093,10130.271,22.02,-9.29,-4.1,-6.76,-1.47,15.94,0.0,6.76,-22.52,2.24,7.0,-2.85,0.64,7.14,1.75,1.27,0.65,,24.85,10.86,-11.84,-1.43,32.88,131.65,81.22,0.0,358.886,391.739,3.26,0,15900,1.0
169,7,6,2006,13327.126,13137.638,30.6,-4.92,-0.87,-3.08,1.17,17.59,0.0,9.75,-18.94,3.4,8.0,-2.35,0.403,13.07,1.95,1.74,0.99,,31.7,14.16,-11.18,-1.42,-1.57,60.0,-15.78,0.0,400.004,435.527,3.3,0,9860,1.0
170,7,7,2007,11131.45,13677.45,20.35,-10.64,-6.21,-8.33,1.5,16.01,0.0,3.69,-27.0,1.5,5.0,-1.94,1.143,21.68,1.39,1.1,0.54,,42.1,17.39,-25.59,-6.52,-13.79,-185.0,-33.02,0.0,492.0,547.0,4.34,0,16500,1.0
171,7,8,2008,4545.0,8190.0,7.5,-11.01,-6.6,-9.55,-6.65,14.54,0.0,0.0,-29.24,-0.1,3.0,-3.76,0.505,-12.07,1.74,1.43,0.72,,20.18,7.32,-10.79,-15.09,-8.21,-1682.35,-195.24,0.0,558.0,606.0,3.21,7873,16420,1.0
172,7,9,2009,1314.848,5163.848,2.16,-10.59,-8.49,-9.66,-11.82,12.47,0.0,0.0,-30.02,-1.09,3.0,-4.01,0.344,-31.41,1.07,0.77,0.49,0.0,8.0,1.8,-0.45,0.0,-8.86,15.02,42.71,0.0,607.0,608.726,1.88,7761,14700,1.0
173,7,10,2010,6495.28,9626.28,9.68,-8.58,-6.19,-7.32,-7.75,10.21,0.0,1.44,-19.91,0.79,7.0,-1.3,0.493,12.95,1.93,1.68,1.21,1.52,9.91,2.0,-10.23,-1.96,-16.71,108.74,342.06,0.0,673.0,671.0,2.2,7652,10400,1.0
174,7,11,2011,5586.94,6218.94,8.18,-3.17,-0.52,-1.64,-8.36,10.3,0.0,2.52,-13.91,1.86,6.0,-1.93,0.181,40.41,2.15,1.77,1.07,2.82,10.16,5.61,-1.79,-0.27,11.17,42.22,-27.23,0.0,711.0,683.0,2.23,7389,11100,1.0
175,7,12,2012,3769.2,4020.2,5.4,-2.29,-0.19,-0.96,-6.69,8.97,0.0,5.56,-10.0,1.06,5.0,-1.88,0.371,4.48,1.82,1.55,0.99,2.59,9.44,4.53,-2.2,-0.48,-0.08,3.13,-68.48,0.0,727.0,698.0,2.16,7264,11100,1.0
176,7,13,2013,1711.2,2751.2,2.4,-3.45,-1.68,-2.39,-8.8,7.23,0.0,0.0,-4.31,-1.1,1.0,-3.11,0.319,-20.65,1.62,1.22,0.72,0.0,8.25,1.86,-2.15,-0.82,-17.34,-342.42,-257.93,0.0,741.0,713.0,2.34,7082,10340,1.0
177,7,14,2014,2805.75,3766.75,3.87,-3.72,-1.25,-2.25,-4.75,6.29,0.0,0.0,0.06,0.08,4.0,-2.35,0.376,-8.99,1.78,1.24,0.68,0.48,4.64,2.29,-1.68,-0.11,-3.95,93.13,142.65,0.0,754.0,725.0,2.26,7023,10671,1.0
178,7,15,2015,2071.92,3243.92,2.67,-3.27,-1.09,-2.04,-3.1,5.01,0.0,0.0,-0.22,-0.44,3.0,-2.46,0.313,-7.78,1.9,1.42,0.72,0.84,4.66,2.47,-7.03,0.0,2.01,-381.82,-105.11,0.0,768.0,776.0,2.55,6937,9700,1.0
179,7,16,2016,2273.04,3725.04,2.87,-3.42,-1.48,-2.49,-1.94,3.13,0.0,0.0,-3.46,-1.8,1.0,-3.26,0.276,-18.84,1.65,1.17,0.56,0.0,3.31,1.62,-2.06,-0.22,-28.9,-58.49,-1669.57,0.0,783.0,792.0,1.66,6263,9100,1.0
180,7,17,2017,10602.9,10773.9,11.34,-1.76,-0.4,-1.1,-1.81,3.05,0.0,0.0,-3.09,0.34,6.0,-3.58,0.19,-25.78,1.88,1.32,0.94,0.0,12.07,1.8,-18.06,-6.29,1.47,28.57,52.83,0.0,835.0,935.0,2.85,6150,8200,1.0
