enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
56,2008,-150.636,N/A,-106.366,-150.636,-106.366,-7086.21,-130.48,-3.3,3005.88,-1599.22,4.67,-,93.32,-403.733,-407.073,-398.821,-343.419,0,0.877,0,0.123,24.384,-1.36,0.261,-,118.68,2935.98,139.56,-2677.74,3.08,2.62,0.07,0.026,0.022,0,0
56,2009,-46.868,N/A,-39.832,-46.868,-39.832,-3546.67,-50.11,10.5,37200,-894.12,11.71,-,98.567,-304.871,-285.1,-303.152,-248.997,0,0.801,0,0.198,13.771,0.4,0.14,-,130.73,21105.19,0,-20974.46,2.79,-,0.01,0,0.054,0,0
56,2010,-138.826,N/A,-91.973,-138.826,-91.973,-3987.69,-139.5,-13.02,972.73,-1178.18,10.93,-,98.728,-329.771,-327.99,-326.718,-254.199,0,0.416,0,0.584,27.685,-1.39,0.28,-,59.44,0,0,59.44,6.14,-,0.01,0,0.008,0,0
56,2011,-63.98,N/A,-52.027,-63.981,-52.027,-4413.79,-52.1,-18.85,-320,-1236.71,18.62,-,99.528,-301.887,-370.755,-298.821,-330.66,0,0.893,0,0.107,13.967,0,0.14,-,112.77,0,0,112.77,3.24,-,0,0,0.024,0,0
56,2012,-104.823,N/A,-86.176,-104.823,-86.176,-14702.04,-105.62,13.37,8175.86,-4474.53,20.42,-,0,-771.306,-765.525,-768.737,-465.739,0,0.713,0,0.287,11.257,0.55,0.113,-,130.92,0,0,130.92,2.79,-,0,0,0.011,0,0
56,2013,-74.919,N/A,-62.29,-74.919,-62.29,-13563.16,-75.52,4.71,-6641.18,-4367.8,34.51,-,99.894,-272.41,-270.296,-271.459,-217.759,0,0.91,0,0.091,23.021,1.03,0.23,-,57.3,0,0,57.3,6.37,-,0,0,0.005,0,0
56,2014,-91.414,-7.58,-74.841,-91.414,-74.841,-18205.88,-92.43,11.48,8287.5,-6585.11,21.24,-,99.423,-254.942,-252.142,-254.366,-140.61,0,0.68,0,0.32,29.511,0.84,0.297,-,41.04,0,0,41.04,8.89,-,0.01,0,0.007,0,0
56,2015,-127.21,-5.83,-80.496,-127.21,-80.496,-12751.72,-127.12,2.74,-10792.31,-4788.24,9.39,-,0,-684.034,-776.891,-774.37,-665.966,0,0.521,0,0.478,10.361,0.57,0.104,-,166.4,0,0,166.4,2.19,-,0,0,0.008,0,0
56,2016,-452.256,N/A,-127.302,-452.256,-127.302,-12494.74,-293.81,-18.96,-5783.33,-5377.27,-5.24,5.82,0,-1765.672,-1795.522,-1764.179,-1626.866,-1.554,-0.334,0.519,1.334,7.09,1.01,0.071,-,299.63,0,0,299.63,1.22,-,0,0,0.03,0,0
56,2017,0,N/A,-206.377,0,-206.377,-13420,-,-20.25,-7087.5,-4480,-8.06,15.08,0,-1371.429,-1453.061,-1361.225,-771.429,-0.536,-3.288,1.763,4.288,14.203,1.47,0.142,-,111.73,0,0,111.73,3.27,-,0,0,0.02,0,0
56,2018,0,N/A,-10.582,0,-10.582,2480,-,0,241.26,-39.04,-3.14,15.18,0,14.5,-5,16,12.75,-0.627,-2.275,1.427,3.28,211.64,0,2.116,-,17.34,0,0,17.34,21.05,-,0,0,0.003,0.017,0.019
56,2019,0,N/A,-65.567,0,-65.567,-3314.29,-,-37.33,-3689,-77.81,28.64,16.99,0,-151.923,-191.026,-148.077,-137.18,-4.631,-0.094,0.436,1.096,34.323,0,0.343,-,58.49,0,0,58.49,6.24,-,0,0,0.077,0,0
56,2020,-767.742,-30.71,-38.794,-767.742,-38.794,-1491.67,-596.67,-41.86,-37610,-177.92,23.38,19.77,0,-242.791,-110.698,-81.395,-225.581,2.331,0.237,0.552,0.765,35.045,2.87,0.35,-,73.85,0,0,73.85,4.94,-,0,0,0.023,0,0
56,2021,-103.005,-3.3,-65.871,-103.005,-65.871,-1340.63,-88.91,-7.14,-41.85,-215.46,11.08,43.87,0,-109.367,-125.823,-98.987,-111.392,0.017,0.861,0.014,0.138,52.353,0.89,0.524,-,84.09,0,0,84.09,4.34,-,0,0,0.01,0,0
56,2022,-63.691,-3.18,-51.138,-63.691,-51.138,-686.27,-60.17,0,-97.5,-441.38,4.95,4.44,0,-71.91,-74.157,-67.837,-46.067,0.148,0.751,0.111,0.249,68.959,0.72,0.69,-,64.85,0,0,64.85,5.63,-,0,0,0.008,0,0
56,2023,-71.704,-4.02,-50.867,-71.704,-50.867,-507.94,-64.86,-9.09,-447.37,-359.73,6.06,4,0,-70.267,-64.533,-58.933,-50.133,0.149,0.654,0.097,0.346,78.823,-54.25,0.788,-,73.49,0,0,73.49,4.97,-,0,0,0.016,0,0
