,enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow,net_interest_margin_(bank_only)_%
87,4,2014,55.021,6.19,16.906,102.243,19.703,548.63,46.71,14.79,-14.83,40.38,9.42,67.34,30.383,13.435,9.228,15.486,9.927,0.005,0.32,0.001,0.649,55.662,9.53,1.832,0.413,41.18,16.66,0.0,24.52,8.86,,0.7,0.0,0.01,0.075,0.092,
88,4,2015,51.469,5.34,16.902,107.573,20.395,554.76,45.42,9.94,9.43,36.28,8.44,53.83,29.802,13.477,9.277,15.407,11.488,0.004,0.337,0.002,0.635,54.295,2.09,1.822,0.429,42.7,17.5,0.0,25.2,8.55,,0.7,0.0,0.012,0.089,0.095,
89,4,2016,60.076,6.36,21.189,133.186,26.276,639.19,52.42,16.92,35.45,35.98,6.51,59.48,29.535,13.824,11.817,18.245,11.986,0.004,0.367,0.001,0.603,52.961,1.32,1.793,0.403,41.5,18.1,0.0,23.4,8.79,,0.7,0.0,0.014,0.103,0.106,
90,4,2017,41.747,4.64,15.913,103.265,20.589,441.7,37.66,3.2,15.65,33.7,7.28,59.45,30.604,14.35,9.523,15.019,12.32,0.003,0.394,0.001,0.572,51.14,0.89,1.671,0.445,43.59,20.4,0.0,23.19,8.37,,0.69,0.0,0.014,0.099,0.104,
91,4,2018,42.041,4.03,17.225,107.813,22.966,484.7,42.91,11.15,43.47,31.74,6.56,78.03,30.477,14.39,9.904,16.477,13.191,0.002,0.424,0.001,0.561,53.007,0.64,1.739,0.42,53.72,18.4,0.0,35.32,6.79,,0.7,0.0,0.015,0.105,0.103,
92,4,2019,38.582,4.41,17.622,81.993,23.243,472.64,38.0,14.36,15.87,31.29,5.96,96.34,30.81,14.59,11.059,16.586,13.949,0.002,0.484,0.001,0.502,49.096,2.1,1.594,0.397,65.84,18.28,0.0,47.56,5.54,,0.69,0.0,0.014,0.095,0.09,
93,4,2020,32.524,3.63,15.277,61.343,19.603,222.46,31.56,7.17,1.58,24.16,5.91,1.89,31.53,14.695,11.523,19.357,17.181,0.205,0.459,0.094,0.528,41.802,0.85,1.326,0.429,65.64,18.02,0.0,47.62,5.56,,0.68,0.0,0.014,0.092,0.073,
94,4,2021,32.34,2.97,14.72,66.765,19.235,163.77,30.15,17.29,18.83,22.53,6.67,1.7,32.383,15.082,11.689,19.219,16.613,0.18,0.452,0.081,0.535,40.781,1.08,1.259,0.4,63.47,19.36,0.0,44.11,5.75,,0.68,0.0,0.011,0.076,0.065,
95,4,2022,33.035,4.01,15.208,79.155,20.783,194.61,32.32,17.29,52.54,23.99,9.41,1.39,31.986,15.208,11.165,18.397,14.325,0.15,0.468,0.07,0.519,43.569,0.93,1.362,0.358,59.89,21.06,0.0,38.83,6.09,,0.68,0.0,0.012,0.077,0.075,
96,4,2023,28.752,3.63,13.951,71.981,19.689,207.73,29.18,12.23,-13.54,20.96,11.03,1.47,32.337,13.742,10.718,17.887,14.032,0.123,0.501,0.061,0.484,42.091,-0.91,1.302,0.384,60.28,21.25,0.0,39.03,6.06,,0.68,0.0,0.008,0.06,0.055,
97,5,1994,16.908,4.47,13.247,17.975,13.894,70.5,35.19,2.25,-36.87,21.53,19.81,,81.418,15.276,7.241,23.868,20.268,0.0,0.772,0.0,0.228,148.947,-0.55,1.829,0.138,31.33,24.38,15.07,22.02,11.65,24.22,0.19,0.008,0.044,0.288,0.178,
98,5,1995,3.899,0.98,2.886,3.959,2.918,126.52,32.81,-20.72,-104.92,17.45,20.03,,81.939,19.266,2.27,27.821,18.211,0.0,0.724,0.0,0.276,104.167,-1.62,1.271,0.208,43.51,66.04,21.26,-1.27,8.39,17.17,0.18,0.011,0.048,0.251,0.21,
99,5,1996,15.417,2.19,11.724,15.417,11.724,368.53,29.86,1.27,328.14,46.79,18.84,,82.908,23.754,12.263,31.682,18.848,0.0,0.789,0.0,0.211,79.266,11.69,0.956,0.124,58.53,84.03,24.36,-1.14,6.24,14.99,0.17,0.011,0.045,0.188,0.192,
100,5,1997,21.82,5.46,16.253,21.82,16.253,262.23,23.38,21.34,-219.28,34.55,18.9,,82.055,21.993,19.487,29.065,19.356,0.0,0.706,0.0,0.294,68.438,-13.62,0.834,0.12,57.78,88.82,18.82,-12.22,6.32,19.4,0.18,0.009,0.058,0.265,0.232,
101,5,1998,26.279,6.5,19.247,26.279,19.247,292.96,31.55,26.86,-101.42,42.92,10.54,,87.259,25.895,20.489,32.407,18.511,0.0,0.761,0.0,0.239,81.97,0.72,0.939,0.088,49.39,158.51,0.0,-109.12,7.39,,0.13,0.0,0.037,0.143,0.167,
102,5,1999,17.072,3.24,12.316,17.072,12.316,187.11,26.56,19.95,-67.69,28.44,12.54,,88.709,18.283,11.751,24.571,16.062,0.0,0.673,0.0,0.327,92.978,1.26,1.048,0.114,55.51,192.44,0.0,-136.93,6.58,,0.11,0.0,0.067,0.365,0.294,
103,5,2000,46.229,2.91,30.264,46.229,30.264,351.43,54.43,24.03,-59.06,55.29,13.62,,90.69,28.211,23.414,33.211,28.756,0.0,0.637,0.0,0.363,117.222,1.83,1.293,0.065,37.66,162.87,0.0,-125.21,9.69,,0.09,0.0,0.042,0.147,0.126,
104,5,2001,45.512,2.24,30.728,45.512,30.728,620.93,64.16,19.14,392.46,98.43,13.1,,93.11,32.706,22.727,36.123,32.754,0.0,0.704,0.0,0.296,125.889,0.55,1.352,0.045,30.1,158.9,0.0,-128.8,12.13,,0.07,0.0,0.024,0.072,0.067,
105,5,2002,30.032,2.46,20.564,30.032,20.564,537.68,56.94,5.23,-112.7,87.05,13.66,,93.376,31.757,16.723,36.363,30.263,0.0,0.663,0.0,0.337,114.825,4.78,1.23,0.045,39.27,159.47,0.0,-120.2,9.29,,0.07,0.0,0.038,0.119,0.111,
106,5,2003,29.645,2.92,19.312,32.127,20.335,401.02,47.23,10.33,-21.14,54.01,13.82,,91.047,26.18,16.432,31.63,25.563,0.0,0.641,0.0,0.359,107.001,0.27,1.175,0.056,37.7,120.15,0.0,-82.45,9.68,,0.09,0.0,0.027,0.104,0.096,
107,5,2004,30.009,3.35,20.436,34.058,22.236,511.7,42.27,4.06,260.96,58.48,15.44,,92.815,29.265,20.571,33.05,30.406,0.0,0.708,0.0,0.292,92.205,1.69,0.993,0.044,37.05,147.54,0.0,-110.49,9.85,,0.07,0.0,0.03,0.104,0.091,
108,5,2005,35.685,3.43,25.637,39.384,27.492,669.9,45.08,12.32,116.72,81.24,13.84,,93.737,35.51,27.025,40.422,38.497,0.0,0.727,0.0,0.273,88.921,1.15,0.949,0.028,31.57,140.98,0.0,-109.41,11.56,,0.06,0.0,0.038,0.107,0.09,
109,5,2006,36.671,3.54,27.408,39.833,29.137,716.88,42.02,23.19,437.81,91.22,11.87,,94.275,37.046,30.658,41.255,36.083,0.0,0.764,0.0,0.236,84.281,1.36,0.894,0.011,29.25,136.55,0.0,-107.3,12.48,,0.06,0.0,0.025,0.067,0.064,
110,5,2007,14.418,3.15,12.039,23.943,18.027,345.3,15.76,11.64,-5.43,21.08,15.5,,88.644,22.173,19.641,34.126,32.773,0.0,0.864,0.0,0.136,54.335,1.4,0.613,0.0,37.56,59.95,0.0,-22.39,9.72,,0.11,0.0,0.032,0.146,0.09,
111,5,2008,14.769,2.85,12.398,31.503,22.376,332.0,16.92,14.27,151.08,18.94,16.63,,88.768,27.175,22.921,37.164,41.396,0.0,0.814,0.0,0.186,48.015,0.91,0.541,0.0,39.01,62.72,0.0,-23.71,9.36,,0.11,0.0,0.042,0.154,0.092,
112,5,2009,19.245,6.97,15.116,41.915,26.28,361.16,21.95,12.04,-98.66,24.96,13.67,2.86,89.87,29.619,24.353,37.956,32.652,0.079,0.758,0.06,0.242,55.781,1.17,0.621,0.0,40.04,61.75,0.0,-21.71,9.12,,0.1,0.0,0.031,0.105,0.087,
113,5,2010,8.311,2.22,5.899,26.39,11.482,201.07,12.26,-8.11,-24.4,9.39,13.19,0.5,89.927,24.841,13.12,33.517,33.885,0.204,0.672,0.137,0.328,40.433,1.52,0.45,0.0,54.4,70.57,0.0,-16.17,6.71,,0.1,0.0,0.041,0.163,0.107,
114,5,2011,15.366,5.71,10.046,81.962,21.427,238.97,14.8,11.11,731.74,15.8,11.22,4.52,89.382,26.746,20.386,34.022,24.825,0.293,0.638,0.187,0.362,44.043,2.39,0.493,0.0,46.36,50.36,0.0,-4.0,7.87,,0.11,0.0,0.045,0.167,0.152,
115,5,2012,15.176,6.51,9.723,69.112,19.443,225.69,14.88,6.6,20.13,17.11,10.32,4.41,89.615,28.392,19.753,32.55,31.616,0.262,0.643,0.168,0.357,44.108,1.13,0.492,0.0,51.45,57.97,0.0,-6.52,7.09,,0.1,0.0,0.05,0.176,0.136,
116,5,2013,13.38,5.21,8.752,49.346,16.725,199.02,14.37,0.98,-15.66,14.14,8.7,4.47,89.014,26.734,18.911,33.746,27.897,0.226,0.664,0.15,0.336,41.194,0.08,0.463,0.0,51.87,51.46,0.0,0.41,7.04,,0.11,0.0,0.062,0.23,0.181,
117,5,2014,4.331,1.03,2.84,17.394,5.596,63.99,4.81,-2.79,-51.8,5.26,10.82,4.47,85.536,11.078,7.151,18.368,23.755,0.225,0.648,0.146,0.352,33.973,1.02,0.397,0.0,54.77,34.8,0.0,19.97,6.66,,0.14,0.0,0.046,0.419,0.164,
118,5,2015,3.976,0.73,2.536,18.31,5.065,58.29,4.91,-16.92,-5.85,4.11,9.12,3.94,85.0,10.431,6.472,17.716,27.469,0.223,0.628,0.14,0.372,33.308,23.4,0.392,0.0,52.44,38.28,0.0,14.16,6.96,,0.15,0.0,0.036,0.343,0.115,
119,5,2016,9.139,1.41,5.593,46.479,11.003,119.29,10.54,-7.31,73.48,7.72,8.63,3.75,84.479,18.832,13.128,26.638,26.787,0.272,0.597,0.163,0.403,35.991,1.25,0.426,0.0,48.1,39.64,0.0,8.46,7.59,,0.16,0.0,0.039,0.205,0.126,
120,5,2017,16.203,2.37,9.571,85.668,18.369,187.77,15.52,10.51,115.41,13.67,8.99,3.71,85.995,25.512,19.964,31.38,34.093,0.255,0.585,0.149,0.415,41.226,1.44,0.479,0.0,46.92,40.36,0.0,6.56,7.78,,0.14,0.0,0.035,0.136,0.093,
121,5,2018,21.328,2.08,12.441,87.847,22.282,252.34,21.17,35.21,62.1,18.0,8.19,3.94,86.161,29.694,23.2,34.761,37.454,0.222,0.582,0.129,0.418,46.202,0.98,0.536,0.0,51.26,36.4,0.0,14.86,7.12,,0.14,0.0,0.024,0.082,0.061,
122,5,2019,29.076,2.22,15.56,,35.869,286.57,22.63,37.31,12.75,19.44,9.03,2.96,86.766,31.451,28.693,35.759,41.661,0.441,0.499,0.22,0.501,47.051,1.77,0.542,0.0,51.2,45.78,0.0,5.42,7.13,,0.13,0.0,0.03,0.094,0.066,
123,5,2020,29.67,2.09,14.93,,40.792,283.94,24.87,26.21,9.04,15.67,8.72,3.8,85.024,29.254,26.417,36.872,36.049,0.393,0.507,0.199,0.493,48.054,0.91,0.565,0.0,46.57,43.12,0.0,3.45,7.84,,0.15,0.0,0.035,0.121,0.089,
124,5,2021,44.213,2.56,23.354,,51.235,260.36,27.39,30.69,-256.01,25.64,6.58,2.62,86.618,32.927,40.877,39.237,41.25,0.355,0.546,0.194,0.454,49.487,2.92,0.571,0.0,41.6,54.58,0.0,-12.98,8.77,,0.13,0.0,0.033,0.099,0.073,
125,5,2022,34.368,1.6,18.717,655.163,38.675,282.43,29.77,18.7,-11.87,22.1,7.82,2.41,88.185,36.756,30.548,41.85,43.598,0.316,0.543,0.172,0.457,54.032,-0.21,0.613,0.0,37.88,60.47,0.0,-22.59,9.64,,0.12,0.0,0.022,0.06,0.048,
126,5,2023,32.973,2.91,17.483,7670.968,37.038,276.24,31.11,11.6,-12.17,19.84,11.09,2.41,87.703,34.636,27.014,39.623,42.008,0.33,0.517,0.171,0.483,56.762,0.15,0.647,0.0,40.87,58.25,0.0,-17.38,8.93,,0.12,0.0,0.025,0.072,0.056,
127,6,1994,28.203,6.23,15.636,28.203,15.636,39.06,34.86,35.14,25.06,23.43,16.99,0.0,46.289,20.436,13.297,23.997,-4.181,0.277,0.568,0.157,0.432,54.433,0.99,1.176,0.0,72.77,135.29,81.95,19.43,5.02,4.45,0.54,0.121,0.109,0.532,1.625,
128,6,1995,33.028,6.55,19.456,33.028,19.456,55.99,41.93,45.29,61.95,33.41,18.18,0.0,46.047,22.666,14.831,25.383,-4.014,0.203,0.601,0.122,0.399,60.406,0.9,1.312,0.0,72.92,114.65,74.36,32.63,5.01,4.91,0.54,0.11,0.087,0.383,1.861,
129,6,1996,28.869,14.36,18.16,28.869,18.16,49.3,38.64,35.95,16.84,30.34,17.6,0.0,50.632,22.404,14.466,25.996,5.778,0.158,0.652,0.103,0.348,63.561,0.83,1.255,0.0,72.22,129.46,80.81,23.57,5.05,4.52,0.49,0.109,0.109,0.487,0.654,
130,6,1997,18.767,4.51,11.448,19.499,11.717,34.65,23.55,18.49,187.71,19.46,25.18,0.0,46.656,18.418,12.235,23.803,8.892,0.234,0.58,0.136,0.42,43.655,1.02,0.936,0.0,86.6,163.72,97.83,20.71,4.21,3.73,0.53,0.143,0.083,0.452,0.484,
131,6,1998,9.16,2.24,5.553,9.472,5.666,27.42,18.52,-0.92,-3.13,15.44,18.74,0.0,53.344,15.998,6.413,22.776,9.331,0.2,0.633,0.127,0.367,46.194,6.98,0.866,0.0,79.04,198.66,112.24,-7.38,4.62,3.25,0.47,0.143,0.107,0.67,0.535,
132,6,1999,18.552,2.47,11.954,18.951,12.118,38.02,21.64,7.23,45.58,18.7,20.11,0.0,53.129,19.304,14.008,24.964,16.894,0.137,0.652,0.089,0.348,45.338,4.7,0.853,0.0,72.79,108.81,98.02,62.0,5.01,3.72,0.47,0.126,0.043,0.223,0.203,
133,6,2000,35.336,5.81,23.503,35.833,23.721,109.08,45.11,30.66,589.94,52.5,16.68,0.0,50.769,30.821,21.575,34.606,13.263,0.096,0.674,0.064,0.326,55.304,0.82,1.089,0.0,69.06,102.77,86.46,52.75,5.28,4.22,0.49,0.117,0.04,0.13,0.232,
134,6,2001,10.539,2.88,7.61,10.539,7.61,28.87,11.57,-1.35,261.4,17.28,18.2,0.0,44.286,12.667,10.557,17.936,11.843,0.075,0.774,0.058,0.226,31.923,1.1,0.721,0.0,77.74,167.11,130.11,40.74,4.7,2.81,0.56,0.199,0.097,0.764,0.45,
135,6,2002,3.443,1.11,2.683,3.488,2.71,8.99,3.47,0.13,-95.97,6.26,17.59,0.0,40.627,5.836,5.314,13.491,1.483,0.078,0.784,0.061,0.216,20.512,0.68,0.505,0.0,65.7,171.57,163.14,57.27,5.56,2.24,0.59,0.265,0.094,1.613,0.864,
136,6,2003,-1.854,-0.38,-1.453,-1.916,-1.49,1.82,0.67,-26.67,42.96,1.1,19.57,0.0,35.835,1.295,-3.331,9.88,13.173,0.07,0.782,0.054,0.218,15.625,1.94,0.436,0.0,79.85,169.46,141.31,51.7,4.57,2.58,0.64,0.248,0.059,4.576,0.31,
137,6,2004,15.595,5.34,12.063,16.177,12.408,67.65,20.9,-17.34,83.15,32.93,17.68,0.0,46.19,24.1,16.864,28.555,17.929,0.049,0.766,0.038,0.234,33.039,-0.3,0.715,0.0,58.83,70.67,88.46,76.62,6.2,4.13,0.54,0.13,0.024,0.099,0.117,
138,6,2005,13.302,4.52,10.358,13.857,10.691,49.71,15.0,23.16,-27.66,19.29,20.01,0.0,44.135,20.709,17.305,25.009,14.982,0.046,0.792,0.037,0.208,26.417,0.26,0.599,0.082,85.76,91.96,101.55,95.35,4.26,3.59,0.56,0.155,0.029,0.138,0.16,
139,6,2006,19.469,5.35,14.618,21.085,15.511,55.4,20.06,34.89,-7.15,19.56,16.33,0.0,46.818,18.109,16.545,21.059,19.158,0.061,0.702,0.043,0.298,41.367,2.24,0.884,0.15,72.5,136.32,91.37,27.55,5.03,3.99,0.53,0.133,0.02,0.108,0.093,
140,6,2007,23.633,6.87,16.981,27.764,19.013,84.23,32.34,40.88,58.4,28.0,11.05,12.62,46.148,24.632,17.568,28.214,19.975,0.026,0.734,0.019,0.266,44.605,0.48,0.967,0.181,76.41,86.32,94.69,84.78,4.78,3.85,0.54,0.14,0.027,0.11,0.12,
141,6,2008,12.501,5.48,8.868,15.461,10.261,51.99,17.49,-2.41,-65.91,13.36,7.94,10.06,42.351,16.896,11.818,21.518,17.499,0.027,0.686,0.018,0.314,31.777,0.98,0.75,0.339,83.97,40.66,128.52,171.83,4.35,2.84,0.58,0.203,0.035,0.21,0.168,
142,6,2009,-4.17,-1.81,-2.967,-5.263,-3.482,-18.47,-5.92,-38.87,96.5,-2.13,8.96,10.53,28.538,-4.744,-6.09,-3.457,1.68,0.028,0.741,0.021,0.259,13.904,1.0,0.487,,99.47,54.27,184.11,229.31,3.67,1.98,0.71,0.36,0.05,0.0,0.747,
143,6,2010,12.822,5.88,9.143,16.27,10.771,59.94,17.95,-12.5,307.94,16.56,9.02,10.31,38.905,17.07,9.823,17.939,16.274,0.027,0.689,0.019,0.311,36.213,1.0,0.931,0.295,54.9,35.51,99.32,118.71,6.65,3.68,0.61,0.166,0.018,0.104,0.098,
144,6,2011,23.58,12.89,15.53,29.255,17.804,109.77,25.49,9.69,-175.33,28.59,10.23,5.48,41.457,22.259,18.313,25.511,21.109,0.221,0.635,0.14,0.365,35.155,1.47,0.848,0.233,58.36,33.85,96.29,120.8,6.25,3.79,0.59,0.154,0.02,0.089,0.086,
145,6,2012,1.36,0.78,0.84,2.267,1.115,21.04,3.93,-48.97,-55.24,4.42,9.67,4.88,37.997,11.469,1.25,9.554,19.372,0.269,0.598,0.161,0.402,25.521,1.13,0.672,0.453,57.6,29.71,100.36,128.25,6.34,3.64,0.62,0.17,0.019,0.162,0.088,
146,6,2013,3.575,1.18,2.121,10.133,3.442,24.03,4.58,64.8,-88.47,6.28,12.89,4.88,39.832,10.388,3.409,11.386,5.673,0.275,0.589,0.162,0.411,24.775,16.12,0.622,0.644,69.34,39.51,108.46,138.29,5.26,3.37,0.6,0.179,0.026,0.253,0.316,
147,6,2014,14.335,4.18,8.502,34.01,12.943,82.43,15.47,11.43,-174.04,12.53,14.3,4.88,42.361,16.424,11.817,21.142,17.185,0.247,0.597,0.148,0.403,30.479,1.27,0.72,0.374,66.45,41.71,104.01,128.75,5.49,3.51,0.58,0.164,0.027,0.162,0.134,
148,6,2015,17.79,6.95,9.669,38.453,13.659,80.48,15.56,-17.75,76.26,15.64,12.61,3.17,40.915,16.606,14.256,21.452,9.815,0.597,0.497,0.297,0.503,27.751,2.81,0.678,0.336,64.41,40.64,108.73,132.5,5.67,3.36,0.59,0.176,0.022,0.134,0.185,
149,6,2016,23.21,5.35,11.52,50.066,15.7,96.68,19.32,78.34,173.98,20.11,11.72,3.94,41.672,19.88,15.898,23.621,21.367,0.461,0.495,0.228,0.505,30.196,1.37,0.725,0.229,67.74,42.52,112.23,137.45,5.39,3.25,0.58,0.179,0.023,0.118,0.099,
150,6,2017,42.485,6.64,20.707,79.123,26.742,176.13,30.59,59.59,166.21,36.96,12.53,4.59,44.986,26.779,23.942,30.079,23.432,0.567,0.481,0.273,0.519,38.907,1.3,0.865,0.12,57.33,39.68,112.4,130.05,6.37,3.25,0.55,0.169,0.023,0.088,0.091,
151,6,2018,37.52,8.09,16.399,68.788,20.464,141.27,31.91,29.07,-45.27,28.37,9.77,4.41,44.999,26.884,18.186,30.452,18.946,0.776,0.388,0.301,0.612,40.575,-0.58,0.902,0.144,50.92,38.55,132.11,144.48,7.17,2.76,0.55,0.199,0.037,0.138,0.164,
152,6,2019,35.939,5.94,14.764,68.308,18.333,85.59,24.79,18.91,-17.1,22.21,10.77,4.46,43.716,22.933,18.524,26.486,19.209,0.647,0.432,0.279,0.568,34.842,0.14,0.797,0.27,60.67,43.37,159.7,177.0,6.02,2.29,0.56,0.246,0.03,0.132,0.136,
153,6,2020,38.516,7.52,17.493,62.3,21.162,96.79,27.14,20.45,114.85,27.28,7.7,4.36,44.716,25.375,21.038,27.799,19.661,0.54,0.473,0.255,0.527,37.18,1.44,0.831,0.206,58.31,39.95,141.59,159.95,6.26,2.58,0.55,0.214,0.025,0.097,0.111,
154,6,2021,51.593,5.19,24.443,75.376,28.739,128.08,37.5,20.42,89.66,39.83,9.72,4.12,47.323,31.219,25.53,32.09,20.7,0.47,0.474,0.223,0.526,45.307,1.07,0.957,0.135,62.64,39.0,123.37,147.01,5.83,2.96,0.53,0.178,0.029,0.093,0.123,
155,6,2022,53.394,8.74,24.833,77.591,29.046,109.49,40.32,22.16,11.12,35.19,12.18,3.94,46.512,30.188,25.305,32.077,17.886,0.478,0.456,0.218,0.544,45.643,1.39,0.981,0.13,78.0,42.7,135.51,170.81,4.68,2.69,0.53,0.199,0.031,0.101,0.146,
156,6,2023,48.04,7.1,23.866,66.96,27.763,99.34,37.25,21.89,-8.72,33.62,15.46,4.18,46.702,28.865,25.855,31.938,28.638,0.34,0.532,0.181,0.468,43.109,5.55,0.923,0.144,77.31,45.32,150.53,182.52,4.72,2.42,0.53,0.22,0.042,0.144,0.127,
157,7,1994,19.075,15.76,13.549,19.075,13.549,24.61,23.73,22.47,-5.85,14.28,16.9,0.0,62.719,18.504,13.881,29.127,8.039,0.097,0.701,0.068,0.299,61.221,-2.54,0.976,0.0,51.56,56.1,56.46,51.92,7.08,6.47,0.37,0.058,0.196,1.061,0.71,
158,7,1995,19.774,14.43,13.955,19.774,13.955,37.36,30.84,47.57,132.63,19.3,7.29,0.0,53.984,24.038,14.3,34.156,1.145,0.078,0.71,0.056,0.29,52.682,1.13,0.976,0.0,51.36,51.34,43.25,43.27,7.11,8.44,0.46,0.055,0.257,1.069,0.957,
159,7,1996,11.274,13.75,7.832,11.274,7.832,14.8,10.44,4.76,-42.07,7.8,0.73,0.0,42.594,9.002,8.764,19.725,-3.275,0.135,0.683,0.092,0.317,38.064,0.55,0.894,0.0,45.94,50.36,36.66,32.24,7.95,9.96,0.57,0.058,0.254,2.817,1.148,
160,7,1997,-3.344,-1.91,-2.216,-3.344,-2.216,-14.27,-10.21,-34.94,-201.85,-6.39,9.89,0.0,26.226,-12.97,-3.53,4.062,-21.084,0.241,0.643,0.155,0.357,16.459,0.59,0.628,,47.12,59.03,39.27,27.36,7.75,9.3,0.74,0.079,0.248,0.0,6.623,
161,7,1998,-1.041,-0.84,-0.633,-1.041,-0.633,-4.61,-3.39,-29.95,84.71,-1.64,10.06,0.0,33.014,-3.847,-0.895,12.893,-12.149,0.362,0.577,0.209,0.423,23.36,1.17,0.708,,42.53,67.48,37.29,12.34,8.58,9.79,0.67,0.068,0.291,0.0,1.718,
162,7,1999,-5.155,-2.45,-2.678,-5.156,-2.678,-6.79,-5.28,-101.78,-2.38,-2.84,12.77,0.0,50.781,-6.44,-4.091,11.951,-32.78,0.76,0.471,0.358,0.529,33.235,5.62,0.654,,53.46,101.16,50.12,2.42,6.83,7.28,0.49,0.068,0.384,0.0,6.877,
163,7,2000,-4.463,-2.06,-2.06,-4.463,-2.06,-10.66,-8.22,-4689.29,163.08,9.08,11.34,0.0,49.297,-9.893,-3.111,8.147,-12.595,0.745,0.452,0.337,0.548,32.644,-0.23,0.662,,53.99,90.84,47.02,10.17,6.76,7.76,0.51,0.065,0.217,0.0,2.385,
164,7,2001,38.169,27.86,19.379,38.169,19.379,32.74,22.19,160.88,394.95,19.59,13.14,0.0,45.854,19.137,21.167,31.605,8.615,0.409,0.55,0.225,0.45,41.98,2.68,0.916,0.0,38.39,62.75,39.32,14.96,9.51,9.28,0.54,0.058,0.173,0.906,0.668,
165,7,2002,-1.801,-1.18,-1.061,-1.801,-1.061,1.01,0.7,-4.43,-402.96,0.69,16.06,0.0,33.456,0.798,-1.557,16.803,-13.136,0.283,0.63,0.178,0.37,22.812,1.09,0.682,0.0,56.6,55.13,51.02,52.49,6.45,7.15,0.67,0.093,0.174,21.866,4.049,
166,7,2003,-43.273,-48.08,-22.945,-43.273,-22.945,-29.24,-20.37,215.63,1371.5,-23.94,14.36,0.0,21.927,-33.178,-48.313,-5.141,-29.442,0.665,0.432,0.287,0.568,10.414,-0.76,0.475,,71.43,56.98,70.47,84.92,5.11,5.18,0.78,0.151,0.261,0.0,0.0,
167,7,2004,-11.191,-5.23,-4.302,-11.191,-4.302,-7.01,-4.9,23.76,60.54,-5.81,17.47,0.0,33.875,-7.027,-7.8,21.266,-7.807,0.858,0.346,0.297,0.552,18.685,1.1,0.552,,49.82,66.27,88.64,72.19,7.33,4.12,0.66,0.161,0.162,0.0,1.929,
168,7,2005,3.346,1.17,1.224,3.346,1.224,5.12,3.89,188.51,76.12,4.14,19.3,0.0,39.366,4.524,1.823,29.002,-7.07,0.618,0.384,0.237,0.509,26.438,0.68,0.672,0.0,47.52,69.07,94.63,73.08,7.68,3.86,0.61,0.157,0.288,6.365,1.325,
169,7,2006,5.202,1.31,2.187,5.202,2.187,6.29,4.04,-13.63,-2.19,5.15,21.31,0.0,40.902,3.962,2.83,24.814,-0.519,0.409,0.46,0.188,0.508,31.612,27.99,0.773,0.0,48.15,79.79,66.72,35.08,7.58,5.47,0.59,0.108,0.259,6.532,1.02,
170,7,2007,-3.634,-1.89,-1.625,-7.045,-2.074,11.93,5.06,-79.63,2.28,9.06,27.23,0.0,49.653,7.091,-2.95,19.282,-10.13,0.656,0.44,0.289,0.538,27.346,-2.66,0.551,0.0,63.1,141.33,77.47,-0.76,5.78,4.71,0.5,0.107,0.33,4.654,1.443,
171,7,2008,-77.014,-50.67,-27.364,-259.923,-36.486,-51.39,-24.04,80.34,130.3,-26.75,11.39,0.0,37.368,-39.433,-57.682,-20.007,-34.056,1.762,0.259,0.456,0.718,17.727,-2.17,0.474,,55.45,116.74,80.78,19.49,6.58,4.52,0.63,0.139,0.288,0.0,0.0,
172,7,2009,-200.77,-19.44,-32.556,-715.2,-36.855,-42.0,-27.18,49.31,-95.55,-11.77,8.8,7.78,39.945,-13.361,-53.874,-12.569,-22.658,37.606,0.017,0.623,0.961,24.139,0.77,0.604,,30.17,85.81,76.7,21.06,12.1,4.76,0.6,0.126,0.107,0.0,0.0,
173,7,2010,97.032,9.68,4.49,,4.748,20.88,13.74,-0.37,-394.07,8.39,12.15,9.21,42.051,12.29,6.959,36.535,0.13,7.301,0.071,0.521,0.81,27.128,0.76,0.645,0.0,35.97,74.49,71.29,32.77,10.15,5.12,0.58,0.113,0.086,0.702,0.985,
174,7,2011,56.713,10.27,6.708,107.046,7.104,48.02,23.04,-9.52,0.33,14.44,13.28,5.56,45.596,8.639,7.253,23.914,-8.623,2.39,0.204,0.488,0.796,42.173,1.13,0.925,0.0,48.14,63.43,61.94,46.65,7.58,5.89,0.54,0.092,0.023,0.264,0.0,
175,7,2012,37.726,15.92,9.901,51.36,10.643,18.18,5.53,-70.68,-14.61,-62.61,9.41,8.11,44.762,7.095,7.476,7.552,2.01,1.268,0.321,0.407,0.679,59.286,-0.04,1.324,0.0,52.43,47.49,55.74,60.68,6.96,6.55,0.55,0.084,0.038,0.536,0.654,
