,enterprise_id,year_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
1805,69,14,2014,15.93,27.93,24.11,16.29,0.0,32.9,27.98,4.65,0.0,4.53,14.24,15.67,6.38,-0.64,27.23,11.81,4.41,24.8,1.43,3.14
1806,69,15,2015,,,0.0,49.6,0.0,21.63,19.98,4.78,0.0,4.62,94.57,206.71,0.48,-2.38,34.22,14.35,4.94,27.09,1.35,4.62
1807,69,16,2016,23.42,23.57,0.0,135.23,0.0,124.78,76.06,5.1,0.0,5.52,14.13,15.29,6.54,-7.56,35.56,18.02,5.42,33.58,1.34,0.83
1808,69,17,2017,13.54,21.35,12.86,42.74,0.0,19.74,18.28,5.04,2.2,5.31,8.47,8.93,11.2,12.27,32.22,21.91,5.77,33.75,1.34,5.2
1809,69,18,2018,29.31,29.31,29.04,60.7,0.0,23.17,21.75,7.23,1.06,7.46,16.21,17.32,5.77,22.3,46.57,36.1,8.89,48.75,0.97,4.4
1810,69,19,2019,21.98,21.94,26.37,67.38,0.0,22.06,20.85,6.88,0.53,7.31,15.13,16.24,6.16,22.94,40.57,38.29,8.68,42.21,1.18,4.61
1811,69,20,2020,31.75,31.44,29.64,139.1,0.0,25.33,24.29,10.06,0.57,10.56,21.6,23.03,4.34,22.33,56.07,66.45,13.34,56.92,0.84,3.99
1812,69,21,2021,34.03,31.26,29.79,155.65,0.0,22.8,22.31,10.69,3.02,11.11,23.13,24.55,4.07,13.13,58.81,91.72,14.65,54.11,0.82,4.41
1813,69,22,2022,37.72,38.0,37.25,55.97,0.0,32.03,31.72,13.75,5.05,13.91,25.88,26.95,3.71,9.78,68.46,130.02,18.19,61.49,0.65,3.13
1814,69,23,2023,32.84,59.63,29.11,3.03,0.0,42.44,40.98,9.54,3.93,11.07,20.57,24.73,4.04,18.48,40.8,22.71,11.46,38.68,0.98,2.28
1815,70,4,2004,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,70,5,2005,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,70,6,2006,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,70,7,2007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,70,8,2008,61.12,61.12,0.0,0.0,0.0,92.19,52.18,25.14,0.0,23.61,52.18,58.72,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,70,9,2009,26.95,26.57,0.0,0.0,0.0,34.4,20.95,10.48,0.0,9.76,19.37,21.52,4.65,21.03,0.0,0.0,0.0,0.0,0.0,0.0
1821,70,10,2010,48.99,48.99,0.0,0.0,0.0,33.43,30.19,20.38,0.0,18.93,36.66,40.01,2.5,20.76,0.0,0.0,0.0,0.0,0.0,0.0
1822,70,11,2011,30.77,30.77,22.53,10.76,11.17,24.62,20.12,12.62,0.0,11.32,21.46,23.21,4.31,21.42,0.0,0.0,0.0,0.0,0.0,4.31
1823,70,12,2012,21.4,21.89,15.5,8.28,9.93,25.67,16.34,7.66,0.0,7.09,14.33,16.61,6.02,22.11,0.0,0.0,0.0,0.0,0.35,3.61
1824,70,13,2013,27.02,25.59,17.18,9.13,10.7,23.57,17.7,7.84,0.0,7.44,18.14,21.23,4.71,21.95,0.0,0.0,0.0,0.0,0.26,3.87
1825,70,14,2014,43.03,39.32,24.77,12.57,13.97,36.48,27.38,11.04,0.0,10.6,27.53,32.57,3.07,21.39,0.0,0.0,0.0,0.0,0.18,2.51
1826,70,15,2015,32.52,31.3,21.03,10.51,12.14,29.71,23.68,9.81,0.0,9.63,21.9,25.43,3.93,21.72,0.0,0.0,0.0,0.0,0.19,3.1
1827,70,16,2016,38.29,34.03,24.84,9.91,11.76,34.12,24.28,10.72,0.64,10.57,24.49,28.82,3.47,22.42,0.0,0.0,0.0,0.0,0.24,2.72
1828,70,17,2017,36.03,32.6,21.82,9.1,12.31,31.66,22.6,9.75,0.96,9.72,22.2,27.45,3.64,22.69,0.0,0.0,0.0,0.0,0.25,2.94
1829,70,18,2018,42.12,46.25,24.26,12.7,15.97,40.63,28.38,12.67,1.24,12.66,26.21,32.99,3.03,21.79,0.0,0.0,0.0,0.0,0.15,2.28
1830,70,19,2019,30.97,31.47,21.69,8.0,10.51,42.87,21.98,7.8,0.81,7.9,18.49,24.87,4.02,23.01,71.31,20.91,18.27,42.22,0.29,2.2
1831,70,20,2020,32.27,31.98,21.63,7.43,11.8,32.62,20.11,7.92,0.96,8.15,19.0,26.25,3.81,23.26,65.8,17.72,17.71,41.59,0.27,2.85
1832,70,21,2021,26.64,34.69,18.97,6.41,8.79,33.31,21.88,8.81,1.2,8.99,18.18,23.1,4.33,22.81,75.6,20.09,21.59,53.3,0.22,2.83
1833,70,22,2022,14.85,27.08,12.62,4.43,5.96,29.5,19.03,5.95,0.91,6.13,10.95,13.42,7.45,24.12,43.57,11.98,13.54,35.33,0.35,3.17
1834,70,23,2023,14.69,24.0,13.53,3.92,5.22,28.92,18.85,4.97,1.0,5.14,10.12,12.93,7.73,25.81,26.8,7.17,8.43,23.37,0.47,3.37
1835,72,94,1994,55.71,67.08,52.96,2.02,4.51,24.73,13.69,1.39,0.0,1.92,14.42,19.37,5.16,0.0,85.78,3.21,1.64,0.0,0.0,4.04
1836,72,95,1995,20.94,35.93,39.47,1.99,4.76,17.4,12.27,1.58,5.59,1.92,12.6,16.96,5.9,6.68,71.14,2.99,1.6,0.0,0.0,7.3
1837,72,96,1996,30.3,60.18,38.84,2.99,8.04,35.91,24.3,2.14,1.69,2.34,15.57,20.92,4.78,21.76,94.02,4.62,2.5,178.25,0.0,3.34
1838,72,97,1997,29.17,39.81,37.23,2.92,7.14,62.55,27.85,2.13,1.13,2.49,18.31,25.73,3.89,22.07,81.0,4.83,2.63,145.69,0.02,1.87
1839,72,98,1998,26.92,46.81,68.89,2.89,15.14,0.0,0.0,3.26,2.43,4.08,21.76,28.32,3.53,18.96,65.67,4.67,2.7,0.0,0.0,-12.5
1840,72,99,1999,13.53,26.09,18.75,1.03,2.05,0.0,86.96,1.2,2.41,1.62,9.44,12.97,7.71,7.62,21.51,1.62,1.03,0.0,0.0,-10.01
1841,72,0,2000,,12.67,0.0,1.01,2.57,0.0,73.52,0.83,11.21,1.39,9.47,13.79,7.25,-8.12,23.3,1.31,0.87,0.0,0.0,-22.72
1842,72,1,2001,,71.5,0.0,1.85,4.05,33.47,21.08,1.85,0.0,2.33,17.95,26.78,3.73,-6.42,49.37,2.31,1.66,0.0,0.0,2.69
1843,72,2,2002,,31.94,0.0,2.21,7.52,42.61,23.44,2.02,0.0,2.02,16.69,26.54,3.77,-12.18,48.52,2.0,1.53,0.0,0.0,2.46
1844,72,3,2003,11.63,24.66,22.04,1.61,5.34,69.62,34.99,1.95,0.0,1.8,12.64,16.08,6.22,-15.57,31.75,1.59,1.29,0.0,0.0,1.58
1845,72,4,2004,21.0,22.81,42.42,1.75,4.75,24.85,20.03,2.27,0.0,2.11,14.38,17.27,5.79,-5.79,34.98,1.89,1.63,0.0,0.0,4.16
1846,72,5,2005,13.91,23.7,14.24,1.82,4.88,23.59,19.13,2.29,0.0,2.07,14.32,18.06,5.54,-4.06,33.7,2.12,1.95,0.0,0.0,4.43
1847,72,6,2006,22.15,26.81,18.99,1.75,13.01,21.91,18.38,1.89,3.52,1.97,12.88,18.54,5.39,10.75,31.16,1.98,1.96,0.0,0.0,4.64
1848,72,7,2007,53.92,45.56,98.67,1.36,0.0,28.06,22.75,2.43,2.7,5.5,39.44,72.45,1.38,19.27,48.69,2.77,3.05,0.0,0.0,1.74
1849,72,8,2008,33.53,31.2,18.97,1.65,0.0,19.57,17.25,2.63,1.58,2.62,14.38,25.09,3.99,22.58,60.42,3.06,3.59,113.57,0.0,5.46
1850,72,9,2009,15.14,14.72,11.87,0.95,0.0,12.81,10.43,1.41,0.6,1.43,7.24,11.72,8.53,25.74,32.65,1.66,2.0,35.91,0.0,8.11
1851,72,10,2010,23.73,21.83,14.58,1.26,175.98,13.89,12.15,1.99,1.02,1.99,10.99,19.26,5.19,24.9,33.55,2.06,2.67,28.23,0.0,7.44
1852,72,11,2011,21.88,21.77,18.87,1.41,47.97,18.28,15.13,2.18,1.43,2.2,11.93,19.51,5.13,20.06,32.09,2.2,2.92,28.74,0.0,5.72
1853,72,12,2012,13.0,15.58,10.34,1.11,0.0,12.1,10.23,1.5,1.3,1.96,10.48,17.36,5.76,18.83,21.18,1.58,2.14,19.68,0.0,8.56
1854,72,13,2013,19.87,17.46,14.16,1.47,0.0,13.56,11.47,1.87,1.9,2.33,11.67,19.27,5.19,14.76,28.19,2.01,2.71,23.21,0.85,7.56
1855,72,14,2014,32.0,30.05,23.74,2.39,0.0,23.57,20.26,3.11,2.46,3.43,17.42,28.43,3.52,15.74,44.7,3.18,4.28,35.57,0.54,4.29
1856,72,15,2015,26.6,37.29,17.25,2.44,0.0,22.99,19.24,2.98,2.07,3.75,14.91,24.7,4.05,21.48,46.25,3.25,4.36,35.46,0.48,4.37
1857,72,16,2016,28.83,27.8,22.47,2.66,0.0,22.64,19.38,3.36,1.51,4.05,17.01,29.22,3.42,21.81,46.45,3.38,4.55,35.31,0.42,4.44
1858,72,17,2017,27.72,26.2,20.33,2.58,0.0,19.91,17.19,3.07,1.83,3.9,16.79,28.62,3.49,18.31,40.12,3.08,4.1,30.39,0.43,5.07
1859,72,18,2018,33.97,32.6,21.45,3.0,0.0,21.61,18.87,3.61,2.61,4.58,18.97,31.74,3.15,15.89,48.07,3.9,5.02,36.04,0.32,4.59
1860,72,19,2019,30.91,30.44,22.74,3.26,0.0,24.0,20.0,3.73,2.53,4.39,17.25,27.2,3.68,15.3,49.9,4.29,5.36,37.37,0.3,4.21
1861,72,20,2020,35.43,39.43,28.51,4.37,0.0,32.35,26.33,5.13,2.92,5.67,20.63,30.52,3.28,16.07,61.7,5.77,7.03,48.33,0.23,3.12
1862,72,21,2021,29.18,23.81,25.43,5.35,0.0,27.27,22.42,5.77,1.35,6.09,19.41,25.21,3.97,19.91,70.2,7.75,8.97,57.05,0.19,3.69
1863,72,22,2022,34.29,26.55,36.59,6.45,0.0,39.02,28.45,6.76,1.07,7.49,24.54,31.33,3.19,21.86,76.96,9.64,10.77,66.55,0.16,2.58
1864,72,23,2023,31.24,23.7,30.43,4.89,0.0,31.39,23.7,4.83,1.02,5.37,20.2,28.17,3.55,22.6,51.96,6.95,7.54,46.53,0.22,3.21
1865,73,1,2001,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,73,2,2002,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,73,3,2003,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,73,4,2004,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,73,5,2005,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,73,6,2006,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,73,7,2007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,73,8,2008,69.46,39.06,0.0,3.66,0.0,0.0,9.78,2.58,0.0,3.72,13.02,18.06,5.54,0.0,0.0,0.0,0.0,0.0,0.0,-2.93
1873,73,9,2009,35.36,28.95,0.0,2.56,0.0,0.0,11.8,1.92,0.0,2.76,10.64,16.55,6.04,0.0,0.0,0.0,0.0,0.0,0.0,-15.78
1874,73,10,2010,15.57,15.6,0.0,1.18,0.0,177.44,3.02,0.78,0.0,1.49,5.68,9.71,10.3,-17.08,0.0,0.0,0.0,0.0,0.0,0.57
1875,73,11,2011,23.39,17.49,355.77,1.76,231.74,20.13,4.52,1.11,0.0,1.74,6.92,12.33,8.11,16.42,0.0,0.0,0.0,0.0,0.0,4.98
1876,73,12,2012,,3.27,0.0,1.07,8.1,2.09,0.93,0.23,0.0,0.27,-4.41,-1.33,-75.19,16.77,0.0,0.0,0.0,0.0,0.0,70.82
1877,73,13,2013,,,0.0,0.59,0.0,9.27,1.38,0.27,0.0,0.29,-1.81,-0.9,-111.11,10.3,0.0,0.0,0.0,0.0,0.0,15.84
1878,73,14,2014,672.8,214.27,16.9,1.89,0.0,0.0,6.42,0.93,0.0,1.56,7.79,29.96,3.34,7.66,0.0,2.71,0.92,28.3,0.0,-3.19
1879,73,15,2015,89.8,,16.16,1.39,0.0,0.0,5.3,0.74,0.0,1.11,5.31,18.59,5.38,3.74,0.0,1.91,0.73,46.3,0.0,-14.12
1880,73,16,2016,47.71,38.58,0.0,1.93,0.0,0.0,5.94,0.99,0.0,1.39,6.29,18.22,5.49,0.0,0.0,2.6,0.97,112.95,0.0,-3.89
1881,73,17,2017,34.03,50.45,0.0,2.61,0.0,0.0,17.24,1.28,0.0,1.71,6.23,15.83,6.32,0.0,0.0,3.4,1.28,0.0,0.0,-12.4
1882,73,18,2018,12.21,12.61,0.0,2.42,0.0,0.0,14.45,1.36,0.0,2.01,7.55,16.9,5.92,6.68,0.0,3.4,1.31,0.0,1.08,-13.25
1883,73,19,2019,18.93,18.93,0.0,2.19,0.0,0.0,14.0,1.26,1.2,1.52,5.6,12.48,8.01,8.87,0.0,3.1,1.21,0.0,0.0,-3.27
1884,73,20,2020,19.51,19.51,0.0,2.33,0.0,0.0,9.92,1.5,1.36,2.35,8.56,18.43,5.43,9.42,0.0,3.45,1.38,0.0,0.0,-0.79
1885,73,21,2021,50.89,50.87,0.0,2.56,0.0,0.0,18.02,2.28,5.32,3.82,12.82,41.93,2.38,6.72,0.0,5.16,2.22,0.0,0.0,-2.23
1886,73,22,2022,48.12,48.12,69.83,2.1,0.0,0.0,10.46,1.82,4.67,3.05,10.59,36.5,2.74,6.37,0.0,3.66,2.02,0.0,0.0,-5.37
1887,73,23,2023,67.96,45.38,86.05,2.48,0.0,0.0,10.47,2.21,6.11,3.47,13.7,42.41,2.36,5.73,52.43,3.83,2.39,0.0,0.0,-0.3
1888,71,94,1994,68.35,299.53,0.0,1.77,1.77,29.48,13.83,0.92,0.0,1.11,17.38,76.06,1.31,0.0,0.0,0.0,0.0,0.0,0.0,3.42
1889,71,95,1995,51.42,79.98,0.0,1.31,1.31,47.89,15.99,0.84,0.0,1.01,14.02,32.13,3.11,0.0,0.0,0.0,0.0,0.0,0.0,2.15
1890,71,96,1996,35.49,53.1,0.0,1.65,1.65,20.94,10.06,0.85,0.0,1.03,12.33,31.8,3.14,0.0,0.0,0.0,0.0,0.0,1.07,4.98
1891,71,97,1997,30.92,38.49,0.0,2.07,2.07,13.87,7.83,0.97,0.0,1.12,10.74,20.59,4.86,0.0,0.0,0.0,0.0,0.0,0.69,7.31
1892,71,98,1998,28.42,33.16,0.0,1.98,1.98,0.0,12.17,1.06,0.0,1.39,10.22,19.58,5.11,0.0,0.0,0.0,0.0,0.0,0.68,-3.54
1893,71,99,1999,29.0,33.66,0.0,1.96,1.96,0.0,7.73,1.03,0.0,1.29,10.17,21.88,4.57,0.0,0.0,0.0,0.0,0.0,0.53,-0.3
1894,71,0,2000,43.19,56.31,0.0,3.1,3.1,0.0,18.93,1.64,0.0,1.88,15.69,34.16,2.93,0.51,63.51,3.54,1.79,0.0,0.37,-1.3
1895,71,1,2001,23.93,36.84,0.0,2.2,2.2,70.42,11.18,1.22,0.0,1.46,12.19,24.28,4.12,0.35,48.11,2.75,1.43,0.0,0.52,1.46
1896,71,2,2002,23.9,20.58,0.0,1.92,1.92,0.0,8.73,0.93,0.0,1.26,9.5,16.53,6.05,16.69,38.99,2.23,1.18,0.0,0.68,-0.11
1897,71,3,2003,12.53,11.9,0.0,1.32,1.32,20.09,4.58,0.62,0.0,0.94,6.81,11.47,8.72,3.76,24.03,1.5,0.81,0.0,1.15,5.06
1898,71,4,2004,11.29,11.68,0.0,1.67,1.67,16.78,5.84,0.77,0.0,1.09,7.15,11.31,8.84,-5.32,27.39,2.06,1.1,0.0,0.98,5.82
1899,71,5,2005,11.2,11.41,0.0,1.41,1.41,29.42,5.56,0.71,0.0,1.08,7.5,11.98,8.35,25.63,22.93,1.94,1.05,0.0,1.26,3.49
1900,71,6,2006,15.29,16.3,0.0,1.96,1.96,0.0,8.3,0.99,0.0,1.4,9.55,15.71,6.37,25.68,30.41,2.87,1.55,0.0,1.55,-1.24
1901,71,7,2007,14.78,15.13,0.0,2.03,2.03,60.38,7.5,1.01,0.0,1.45,9.56,15.46,6.47,27.39,29.91,3.09,1.65,0.0,1.5,1.67
1902,71,8,2008,9.2,9.36,0.0,1.35,1.35,67.28,5.3,0.6,1.16,1.0,6.6,10.56,9.47,8.05,16.69,1.85,0.97,0.0,2.6,1.47
1903,71,9,2009,,,0.0,0.97,0.97,0.0,6.63,0.48,0.0,0.97,20.33,-38.87,-2.57,5.39,11.5,1.11,0.57,0.0,3.13,-8.73
1904,71,10,2010,56.07,72.1,13.21,1.1,1.1,10.48,4.59,0.62,0.0,1.1,11.94,63.95,1.56,-15.46,14.22,1.29,0.66,84.69,1.59,9.8
1905,71,11,2011,25.74,26.39,18.32,0.99,0.99,31.57,5.19,0.55,0.0,1.05,11.3,33.72,2.97,-10.81,13.0,1.12,0.57,51.88,1.69,3.24
1906,71,12,2012,39.58,43.85,0.0,1.07,1.07,0.0,7.73,0.6,0.0,1.12,13.71,45.82,2.18,-8.79,14.08,1.16,0.58,84.79,1.35,-0.7
1907,71,13,2013,16.0,16.05,15.77,1.27,1.27,32.26,6.28,0.7,1.87,1.22,10.62,18.84,5.31,9.84,18.6,1.53,0.76,76.6,1.88,3.1
1908,71,14,2014,10.13,10.33,8.7,1.27,1.27,19.1,5.07,0.72,0.25,1.22,8.43,12.71,7.87,22.77,20.25,1.69,0.86,55.57,2.77,5.28
1909,71,15,2015,12.19,12.54,15.44,1.58,1.58,80.73,7.19,0.97,0.53,1.51,9.48,14.06,7.11,21.53,25.77,2.23,1.17,78.48,2.35,1.24
1910,71,16,2016,8.09,8.08,9.4,1.09,1.09,46.61,4.2,0.66,0.25,1.12,6.84,10.52,9.51,22.28,16.75,1.49,0.8,54.26,3.41,2.2
1911,71,17,2017,10.08,10.22,23.46,1.04,1.04,682.71,5.17,0.67,0.53,1.16,8.32,14.35,6.97,21.61,16.62,1.43,0.8,61.15,3.41,0.15
1912,71,18,2018,8.2,8.26,15.94,1.07,1.07,32.73,4.84,0.7,1.09,1.16,7.8,12.91,7.75,9.75,17.28,1.52,0.87,61.56,2.89,3.1
1913,71,19,2019,10.06,8.95,200.03,0.93,0.98,683.2,5.03,0.63,3.29,1.12,8.26,14.66,6.82,4.25,13.62,1.34,0.79,46.19,3.34,0.15
1914,71,20,2020,9.03,9.08,0.0,0.87,0.91,0.0,7.71,0.62,11.95,1.13,7.63,11.91,8.4,0.76,11.95,1.24,0.75,115.53,1.53,-7.55
1915,71,21,2021,10.84,11.25,410.68,1.01,1.06,0.0,8.98,0.9,5.41,1.52,8.94,13.89,7.2,1.0,14.18,1.53,0.96,1069.24,2.72,-4.39
1916,71,22,2022,10.83,11.75,26.09,1.12,1.18,0.0,8.29,0.98,1.28,1.57,8.45,12.28,8.14,8.34,15.67,1.78,1.16,1582.2,2.52,-0.37
1917,71,23,2023,10.48,11.2,33.98,0.91,0.95,0.0,8.69,0.69,1.06,1.25,8.09,12.53,7.98,8.51,11.91,1.32,0.9,0.0,2.8,-2.92
1918,74,8,2008,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,74,9,2009,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,74,10,2010,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,74,11,2011,,,0.0,12.24,12.24,0.0,0.0,11.6,0.0,21.42,-17.54,-16.33,-6.12,0.0,0.0,0.0,0.0,0.0,0.0,-9.23
1922,74,12,2012,,,0.0,13.31,14.21,0.0,0.0,14.0,0.0,14.62,-12.6,-11.76,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.46
1923,74,13,2013,,,0.0,30.93,35.28,0.0,0.0,8.79,0.0,10.0,-11.26,-10.44,-9.58,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1924,74,14,2014,,,626.81,27.78,27.78,0.0,67.76,8.92,0.0,9.08,270.41,-474.84,-0.21,-2.57,0.0,0.0,0.0,0.0,0.0,0.0
1925,74,15,2015,,,0.0,30.63,30.63,0.0,0.0,8.66,0.0,8.92,592.28,-155.3,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,-3.67
1926,74,16,2016,,,0.0,29.09,29.47,0.0,0.0,7.6,0.0,8.22,-99.48,-43.93,-2.28,0.0,0.0,0.0,0.0,0.0,0.0,-6.85
1927,74,17,2017,,,0.0,7.26,7.89,0.0,0.0,4.4,0.0,5.84,102.29,-74.65,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,-4.53
1928,74,18,2018,,,0.0,12.4,13.77,0.0,0.0,4.4,0.0,5.33,-614.83,-36.08,-2.77,0.0,0.0,0.0,0.0,0.0,0.0,-7.88
1929,74,19,2019,,,0.0,11.67,12.56,0.0,27.06,2.65,0.0,3.21,44.24,-201.68,-0.5,0.0,0.0,32.56,9.89,0.0,0.0,-0.38
1930,74,20,2020,,,0.0,11.44,12.46,76.62,30.85,3.02,0.0,3.48,39.36,4278.54,0.02,0.0,0.0,31.48,8.7,0.0,0.0,1.28
1931,74,21,2021,1104.33,1104.33,802.81,30.48,31.21,283.06,128.61,24.23,0.0,21.33,159.28,353.73,0.28,0.0,0.0,167.89,56.2,0.0,0.0,0.4
1932,74,22,2022,216.11,217.04,204.09,36.16,38.34,342.33,103.76,22.16,0.0,20.14,112.65,161.49,0.62,0.0,0.0,148.27,57.83,0.0,0.0,0.32
1933,74,23,2023,34.03,33.59,48.55,8.72,8.84,56.69,29.07,5.25,0.0,4.6,21.21,26.92,3.71,0.0,469.46,32.7,13.97,0.0,0.0,1.94
1934,75,98,1998,26.78,26.78,0.0,6.94,6.94,0.0,23.64,10.97,0.0,11.27,20.05,33.16,3.02,0.0,0.0,0.0,0.0,0.0,0.0,-1.6
1935,75,99,1999,36.39,35.2,0.0,6.62,6.62,0.0,17.39,11.05,0.0,11.55,20.01,42.18,2.37,0.0,0.0,0.0,0.0,0.0,0.0,-0.47
1936,75,0,2000,68.62,68.06,0.0,14.31,14.31,0.0,47.68,28.27,0.0,28.9,46.45,99.01,1.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
1937,75,1,2001,14.91,15.43,0.0,5.37,5.37,0.0,10.41,5.85,0.0,6.0,9.71,16.28,6.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.77
1938,75,2,2002,58.21,55.32,0.0,7.59,7.59,435.11,22.23,12.23,0.0,11.99,27.46,196.03,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.18
1939,75,3,2003,39.17,37.99,0.0,3.22,3.34,19.21,8.43,5.12,0.0,5.04,8.47,25.92,3.86,-4.31,0.0,0.0,0.0,0.0,0.0,4.75
1940,75,4,2004,26.61,27.33,17.04,4.3,4.42,10.83,10.83,6.19,0.0,5.78,9.74,22.88,4.37,27.63,0.0,0.0,0.0,0.0,0.0,8.19
1941,75,5,2005,12.29,12.37,11.71,3.18,3.23,15.72,7.39,4.4,0.0,4.03,6.55,11.71,8.54,17.95,0.0,0.0,0.0,0.0,0.85,5.69
1942,75,6,2006,16.69,16.96,16.63,3.65,3.7,20.22,9.93,5.85,0.0,5.32,8.51,15.6,6.41,14.74,0.0,0.0,0.0,0.0,3.25,4.74
1943,75,7,2007,13.93,13.95,12.38,4.11,4.23,14.05,8.65,5.59,0.0,4.9,7.74,12.22,8.18,23.4,28.89,4.75,9.11,18.12,3.51,6.88
1944,75,8,2008,14.59,14.9,13.15,3.4,3.5,15.96,8.66,4.93,0.0,4.25,7.15,12.26,8.16,13.18,21.98,3.75,6.92,15.51,4.49,6.03
1945,75,9,2009,11.6,11.76,7.56,2.82,2.9,7.14,5.23,3.48,1.28,2.86,4.92,8.5,11.76,18.63,15.4,2.69,4.69,10.58,4.76,12.09
1946,75,10,2010,18.75,19.0,17.88,3.86,3.96,23.15,10.45,5.65,9.79,5.02,8.4,15.48,6.46,8.16,20.55,3.74,6.24,15.83,3.19,3.78
1947,75,11,2011,11.4,11.86,12.29,3.38,3.45,43.27,8.02,4.39,2.96,4.05,6.57,9.95,10.05,9.47,20.52,3.94,6.33,18.57,2.98,2.19
1948,75,12,2012,14.63,14.73,14.84,3.24,3.3,58.44,7.94,4.6,1.83,4.37,7.36,12.8,7.81,12.36,19.15,3.95,6.04,20.81,4.02,1.66
1949,75,13,2013,15.77,15.53,18.65,3.63,3.69,67.88,8.83,4.96,1.37,4.9,7.91,13.59,7.36,14.25,21.39,4.78,6.96,27.89,2.87,1.43
1950,75,14,2014,14.86,15.04,17.8,3.22,3.27,47.95,7.87,4.58,0.87,4.55,7.25,12.43,8.05,19.42,20.75,4.78,6.83,31.97,2.91,2.12
1951,75,15,2015,14.37,14.45,18.34,3.56,3.61,28.31,8.67,4.79,0.81,4.54,6.86,11.35,8.81,19.49,24.96,5.87,8.18,40.75,2.22,3.55
1952,75,16,2016,12.24,13.13,11.38,3.24,3.28,13.83,7.0,4.4,0.62,3.97,5.81,9.47,10.56,22.82,22.26,5.37,7.37,34.25,0.0,6.93
1953,75,17,2017,14.19,14.24,15.46,3.51,3.55,22.76,8.72,4.96,0.67,4.52,6.98,11.0,9.09,23.0,24.96,6.05,8.24,40.39,3.27,4.33
1954,75,18,2018,17.26,17.25,16.25,4.12,4.16,23.86,10.17,6.09,1.05,5.64,8.35,13.79,7.25,19.4,27.7,6.77,9.23,44.86,2.94,4.05
1955,75,19,2019,16.11,16.07,17.75,3.55,3.59,23.27,10.19,5.67,1.37,5.15,7.67,13.27,7.54,15.41,23.84,5.85,8.1,41.17,3.64,4.26
1956,75,20,2020,24.25,24.27,24.51,5.65,5.72,59.03,13.95,8.02,4.61,7.64,12.03,20.81,4.81,7.99,31.23,7.61,10.58,56.48,3.45,1.59
1957,75,21,2021,26.9,27.2,27.54,8.69,8.82,44.93,16.71,10.26,3.68,9.94,14.49,22.68,4.41,9.09,44.14,10.94,15.16,76.57,1.58,1.92
