,enterprise_id,year_id,years,net_income_from_continuing_operations,"cash_flow_depreciation,_depletion_and_amortization",change_in_receivables,change_in_inventory,change_in_prepaid_assets,change_in_payables_and_accrued_expense,change_in_other_working_capital,change_in_working_capital,deferred_tax,stock_based_compensation,asset_impairment_charge,cash_from_discontinued_operating_activities,cash_flow_from_others,cash_flow_from_operations,"purchase_of_property,_plant,_equipment","sale_of_property,_plant,_equipment",purchase_of_business,sale_of_business,purchase_of_investment,sale_of_investment,net_intangibles_purchase_and_sale,cash_from_discontinued_investing_activities,cash_from_other_investing_activities,cash_flow_from_investing,issuance_of_stock,repurchase_of_stock,net_issuance_of_preferred_stock,issuance_of_debt,payments_of_debt,net_issuance_of_debt,cash_flow_for_dividends,cash_flow_for_lease_financing,other_financing,cash_flow_from_financing,beginning_cash_position,effect_of_exchange_rate_changes,net_change_in_cash,ending_cash_position,capital_expenditure,free_cash_flow
1205,48,94,1994,1146.0,237.0,-146.0,23.0,0.0,0.0,333.0,210.0,0.0,0.0,0.0,0.0,0.0,1593.0,-278.0,0.0,0.0,0.0,-860.0,0.0,0.0,0.0,-64.0,-1202.0,431.0,-348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,-464.0,-10.0,464.0,0.0,-278.0,1315.0
1206,48,95,1995,1453.0,269.0,-91.0,15.0,0.0,0.0,344.0,268.0,0.0,0.0,0.0,0.0,0.0,1990.0,-495.0,0.0,0.0,0.0,-651.0,0.0,0.0,0.0,-230.0,-1376.0,332.0,-649.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,-138.0,-485.0,9.0,485.0,0.0,-495.0,1495.0
1207,48,96,1996,2195.0,480.0,-71.0,0.0,0.0,0.0,1115.0,1044.0,0.0,0.0,0.0,0.0,0.0,3719.0,-494.0,0.0,0.0,0.0,-1551.0,0.0,0.0,0.0,-625.0,-2670.0,504.0,-1261.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,-405.0,-639.0,-5.0,639.0,0.0,-494.0,3225.0
1208,48,97,1997,3454.0,557.0,-336.0,0.0,0.0,0.0,1014.0,678.0,0.0,0.0,0.0,0.0,0.0,4689.0,-499.0,0.0,0.0,0.0,-18216.0,15626.0,0.0,0.0,0.0,-3089.0,1819.0,-3101.0,0.0,0.0,0.0,0.0,-15.0,0.0,796.0,-501.0,2601.0,6.0,1105.0,3706.0,-499.0,4190.0
1209,48,98,1998,4490.0,1024.0,-520.0,0.0,0.0,0.0,3143.0,2623.0,0.0,0.0,0.0,0.0,296.0,8433.0,-846.0,0.0,0.0,0.0,-19114.0,12688.0,0.0,0.0,0.0,-7272.0,1497.0,-2468.0,0.0,0.0,0.0,0.0,-28.0,0.0,0.0,-999.0,3706.0,-29.0,133.0,3839.0,-846.0,7587.0
1210,48,99,1999,7785.0,926.0,-687.0,0.0,0.0,0.0,2166.0,1479.0,0.0,0.0,0.0,0.0,2947.0,13137.0,-583.0,79.0,0.0,0.0,-36441.0,25754.0,0.0,0.0,0.0,-11191.0,2116.0,-2950.0,0.0,0.0,0.0,0.0,-28.0,0.0,0.0,-862.0,3839.0,52.0,1136.0,4975.0,-583.0,12554.0
1211,48,0,2000,9421.0,1250.0,-944.0,0.0,0.0,0.0,-1679.0,-2623.0,-425.0,0.0,0.0,0.0,3803.0,11426.0,-879.0,0.0,0.0,0.0,-42290.0,33777.0,0.0,0.0,0.0,-9392.0,2717.0,-4896.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,-2192.0,4975.0,29.0,-129.0,4846.0,-879.0,10547.0
1212,48,1,2001,7346.0,1536.0,-418.0,0.0,0.0,0.0,716.0,298.0,-420.0,0.0,0.0,0.0,4662.0,13422.0,-1103.0,0.0,0.0,0.0,-66346.0,58715.0,0.0,0.0,0.0,-8734.0,1620.0,-7441.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,-5586.0,4846.0,-26.0,-924.0,3922.0,-1103.0,12319.0
1213,48,2,2002,7829.0,1084.0,-1623.0,0.0,0.0,0.0,3615.0,1992.0,-416.0,0.0,0.0,0.0,4020.0,14509.0,-770.0,0.0,0.0,0.0,-89386.0,79311.0,0.0,0.0,0.0,-10845.0,1497.0,-6069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4572.0,3922.0,2.0,-906.0,3016.0,-770.0,13739.0
1214,48,3,2003,7531.0,1393.0,187.0,0.0,0.0,0.0,447.0,634.0,-1348.0,0.0,0.0,0.0,7587.0,15797.0,-891.0,0.0,0.0,0.0,-91869.0,86328.0,0.0,0.0,-1063.0,-7495.0,2120.0,-6486.0,0.0,0.0,0.0,0.0,-857.0,0.0,0.0,-5223.0,2217.0,61.0,3140.0,5357.0,-891.0,14906.0
1215,48,4,2004,8168.0,1186.0,-687.0,0.0,0.0,0.0,2007.0,1320.0,-1479.0,0.0,0.0,0.0,5431.0,14626.0,-1109.0,0.0,0.0,0.0,-95005.0,92776.0,0.0,0.0,-4.0,-3342.0,2748.0,-3383.0,0.0,0.0,0.0,0.0,-1729.0,0.0,0.0,-2364.0,5357.0,27.0,8947.0,14304.0,-1109.0,13517.0
1216,48,5,2005,12254.0,855.0,-1243.0,0.0,0.0,0.0,1417.0,174.0,-179.0,0.0,0.0,0.0,3501.0,16605.0,-812.0,0.0,0.0,0.0,-68045.0,84091.0,0.0,0.0,-207.0,15027.0,3109.0,-8057.0,0.0,0.0,0.0,0.0,-36112.0,0.0,-18.0,-41078.0,14304.0,-7.0,-9453.0,4851.0,-812.0,15793.0
1217,48,6,2006,12599.0,903.0,-2071.0,0.0,0.0,0.0,-326.0,-2397.0,219.0,1715.0,0.0,0.0,1365.0,14404.0,-1578.0,0.0,-649.0,0.0,-51117.0,58230.0,0.0,0.0,3117.0,8003.0,2101.0,-19207.0,0.0,0.0,0.0,0.0,-3545.0,0.0,89.0,-20562.0,4851.0,18.0,1863.0,6714.0,-1578.0,12826.0
1218,48,7,2007,14065.0,1440.0,-1764.0,0.0,0.0,0.0,803.0,-961.0,421.0,1550.0,0.0,0.0,1281.0,17796.0,-2264.0,0.0,-1150.0,0.0,-36308.0,46187.0,0.0,0.0,-376.0,6089.0,6782.0,-27575.0,0.0,0.0,0.0,0.0,-3805.0,0.0,54.0,-24544.0,6714.0,56.0,-603.0,6111.0,-2264.0,15532.0
1219,48,8,2008,17681.0,2056.0,-1569.0,0.0,0.0,0.0,23666.0,22097.0,935.0,1479.0,0.0,0.0,-22636.0,21612.0,-3182.0,0.0,-8053.0,0.0,-20954.0,27729.0,0.0,0.0,-127.0,-4587.0,3494.0,-12533.0,0.0,0.0,0.0,0.0,-4015.0,0.0,120.0,-12934.0,6111.0,137.0,4228.0,10339.0,-3182.0,18430.0
1220,48,9,2009,14569.0,2562.0,2215.0,255.0,0.0,-671.0,-1977.0,-178.0,762.0,1708.0,0.0,0.0,-386.0,19037.0,-3119.0,0.0,-868.0,0.0,-37780.0,25997.0,0.0,0.0,0.0,-15770.0,579.0,-9353.0,0.0,5974.0,-228.0,5746.0,-4468.0,0.0,33.0,-7463.0,10339.0,-67.0,-4263.0,6076.0,-3119.0,15918.0
1221,48,10,2010,18760.0,2673.0,-2238.0,-44.0,0.0,844.0,31473.0,30035.0,-220.0,1891.0,0.0,0.0,-29066.0,24073.0,-1977.0,0.0,-245.0,0.0,-30168.0,22578.0,0.0,0.0,-1502.0,-11314.0,2311.0,-11269.0,0.0,4167.0,-3977.0,190.0,-4578.0,0.0,55.0,-13291.0,6076.0,-39.0,-571.0,5505.0,-1977.0,22096.0
1222,48,11,2011,23150.0,2766.0,-1451.0,-561.0,0.0,58.0,30178.0,28224.0,2.0,2166.0,0.0,0.0,-29314.0,26994.0,-2355.0,0.0,-71.0,0.0,-35993.0,22777.0,0.0,0.0,1026.0,-14616.0,2422.0,-11555.0,0.0,13734.0,-7774.0,5960.0,-5180.0,0.0,-23.0,-8376.0,5505.0,103.0,4105.0,9610.0,-2355.0,24639.0
1223,48,12,2012,16978.0,2967.0,-1156.0,184.0,0.0,-31.0,36933.0,35930.0,954.0,2244.0,6193.0,0.0,-33640.0,31626.0,-2305.0,0.0,-10112.0,0.0,-57250.0,45275.0,0.0,0.0,-394.0,-24786.0,1913.0,-5029.0,0.0,0.0,0.0,0.0,-6385.0,0.0,93.0,-9408.0,9610.0,-104.0,-2672.0,6938.0,-2305.0,29321.0
1224,48,13,2013,21863.0,3755.0,-1807.0,-802.0,0.0,537.0,44950.0,42878.0,-19.0,2406.0,0.0,0.0,-42050.0,28833.0,-4257.0,0.0,-1584.0,0.0,-75396.0,57594.0,0.0,0.0,-168.0,-23811.0,931.0,-5360.0,0.0,4883.0,-1346.0,3537.0,-7455.0,0.0,199.0,-8148.0,6938.0,-8.0,-3134.0,3804.0,-4257.0,24576.0
1225,48,14,2014,22074.0,5212.0,-1120.0,-161.0,0.0,473.0,45757.0,44949.0,-331.0,2446.0,0.0,0.0,-41848.0,32502.0,-5485.0,0.0,-5937.0,0.0,-72690.0,65366.0,0.0,0.0,-87.0,-18833.0,607.0,-7316.0,0.0,10850.0,-3888.0,6962.0,-8879.0,0.0,-39.0,-8665.0,3804.0,-139.0,4865.0,8669.0,-5485.0,27017.0
1226,48,15,2015,12193.0,5957.0,1456.0,-272.0,0.0,-1054.0,46455.0,46585.0,224.0,2574.0,7498.0,0.0,-45363.0,29668.0,-5944.0,0.0,-3723.0,0.0,-98729.0,85861.0,0.0,0.0,-466.0,-23001.0,634.0,-14443.0,0.0,15161.0,-1500.0,13661.0,-9882.0,0.0,362.0,-9668.0,8669.0,-73.0,-3074.0,5595.0,-5944.0,23724.0
1227,48,16,2016,20539.0,6622.0,562.0,600.0,0.0,88.0,-342.0,908.0,2181.0,2668.0,630.0,0.0,-223.0,33325.0,-8343.0,0.0,-1393.0,0.0,-129758.0,115341.0,0.0,0.0,203.0,-23950.0,668.0,-15969.0,0.0,21079.0,-2796.0,18283.0,-11006.0,0.0,-369.0,-8393.0,5595.0,-67.0,915.0,6510.0,-8343.0,24982.0
1228,48,17,2017,25489.0,8778.0,-1216.0,50.0,0.0,81.0,4169.0,3084.0,963.0,3266.0,0.0,0.0,-2073.0,39507.0,-8129.0,0.0,-25944.0,0.0,-176905.0,164394.0,0.0,0.0,-197.0,-46781.0,772.0,-11788.0,0.0,44344.0,-12885.0,31459.0,-11845.0,0.0,-190.0,8408.0,6510.0,19.0,1153.0,7663.0,-8129.0,31378.0
1229,48,18,2018,16571.0,10261.0,-3862.0,-465.0,0.0,1148.0,5463.0,2284.0,13040.0,3940.0,0.0,0.0,-2212.0,43884.0,-11632.0,0.0,-888.0,0.0,-137380.0,143937.0,0.0,0.0,-98.0,-6061.0,1002.0,-10721.0,0.0,7183.0,-17384.0,-10201.0,-12699.0,0.0,-971.0,-33590.0,7663.0,50.0,4283.0,11946.0,-11632.0,32252.0
1230,48,19,2019,39240.0,11682.0,-2812.0,597.0,0.0,232.0,5849.0,3866.0,-6463.0,4652.0,0.0,0.0,-792.0,52185.0,-13925.0,0.0,-2388.0,0.0,-57697.0,58237.0,0.0,0.0,0.0,-15773.0,1142.0,-19543.0,0.0,0.0,-4000.0,-4000.0,-13811.0,0.0,-675.0,-36887.0,11946.0,-115.0,-590.0,11356.0,-13925.0,38260.0
1231,48,20,2020,44281.0,12796.0,-2577.0,168.0,0.0,3018.0,-2092.0,-1483.0,11.0,5289.0,0.0,0.0,-219.0,60675.0,-15441.0,0.0,-2521.0,0.0,-77190.0,84170.0,0.0,0.0,-1241.0,-12223.0,1343.0,-22968.0,0.0,0.0,-5518.0,-5518.0,-15137.0,0.0,-3751.0,-46031.0,11356.0,-201.0,2220.0,13576.0,-15441.0,45234.0
1232,48,21,2021,61271.0,11686.0,-6481.0,-737.0,0.0,2798.0,3484.0,-936.0,-150.0,6118.0,0.0,0.0,-1249.0,76740.0,-20622.0,0.0,-8909.0,0.0,-62924.0,65800.0,0.0,0.0,-922.0,-27577.0,1693.0,-27385.0,0.0,0.0,-3750.0,-3750.0,-16521.0,0.0,-2523.0,-48486.0,13576.0,-29.0,648.0,14224.0,-20622.0,56118.0
1233,48,22,2022,72738.0,14460.0,-6834.0,-1123.0,0.0,2943.0,5460.0,446.0,-5702.0,7502.0,0.0,0.0,-409.0,89035.0,-23886.0,0.0,-22038.0,0.0,-26456.0,44894.0,0.0,0.0,-2825.0,-30311.0,1841.0,-32696.0,0.0,0.0,-9023.0,-9023.0,-18135.0,0.0,-863.0,-58876.0,14224.0,-141.0,-293.0,13931.0,-23886.0,65149.0
1234,48,23,2023,72361.0,13861.0,-4087.0,1242.0,0.0,-2721.0,3178.0,-2388.0,-6059.0,9611.0,0.0,0.0,196.0,87582.0,-28107.0,0.0,-1670.0,0.0,-37651.0,47864.0,0.0,0.0,-3116.0,-22680.0,1866.0,-22245.0,0.0,0.0,-2750.0,-2750.0,-19800.0,0.0,-1006.0,-43935.0,13931.0,-194.0,20773.0,34704.0,-28107.0,59475.0
1235,47,94,1994,510.5,0.0,-1451.7,0.0,0.0,1536.9,85.2,170.4,-110.3,0.0,0.0,0.0,4228.7,4799.3,-66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.3,0.0,0.0,-104.6,0.0,-3060.8,-3060.8,-102.9,0.0,-563.4,-3831.7,-901.3,0.0,901.3,0.0,-66.3,4733.0
1236,47,95,1995,740.9,58.8,0.0,0.0,0.0,-89.5,1754.1,1664.6,-155.6,0.0,0.0,0.0,585.4,2894.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4400.7,0.0,-82.0,0.0,2679.2,0.0,2679.2,-81.1,0.0,-505.7,2010.4,-503.8,0.0,503.8,0.0,0.0,2894.1
1237,47,96,1996,856.4,70.0,0.0,0.0,0.0,-26.2,195.6,169.4,-93.4,0.0,0.0,0.0,474.4,1476.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6025.0,0.0,-80.6,0.0,3531.8,0.0,3531.8,-102.3,0.0,1329.7,4678.6,-130.4,0.0,130.4,0.0,0.0,1476.8
1238,47,97,1997,951.4,83.3,0.0,0.0,0.0,0.0,0.0,-62.3,-83.4,0.0,0.0,0.0,1319.4,2208.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2798.7,0.0,-581.4,0.0,1420.1,-601.2,818.9,-134.0,0.0,1021.5,1125.0,-534.7,0.0,534.7,0.0,0.0,2208.4
1239,47,98,1998,2586.0,338.0,0.0,0.0,0.0,0.0,0.0,5250.0,-77.0,0.0,0.0,0.0,-8655.0,-558.0,-301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2227.0,-2528.0,0.0,-275.0,0.0,6619.0,-5300.0,1319.0,-416.0,0.0,5327.0,5955.0,5386.0,0.0,2869.0,8255.0,-301.0,-859.0
1240,47,99,1999,3393.0,575.0,0.0,0.0,0.0,0.0,0.0,8209.0,-55.0,0.0,0.0,0.0,3247.0,15369.0,-358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3551.0,3193.0,0.0,-2939.0,0.0,15391.0,-7069.0,8322.0,-519.0,0.0,-14803.0,-9939.0,8255.0,0.0,8623.0,16878.0,-358.0,15011.0
1241,47,0,2000,4791.0,541.0,0.0,0.0,0.0,0.0,0.0,-35378.0,-160.0,0.0,0.0,0.0,1261.0,-28945.0,-1669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5261.0,-6930.0,0.0,-2151.0,0.0,17546.0,-6618.0,10928.0,-575.0,0.0,23120.0,31322.0,16878.0,0.0,-4553.0,12325.0,-1669.0,-30614.0
1242,47,1,2001,5456.0,727.0,0.0,0.0,0.0,0.0,0.0,54453.0,-219.0,0.0,0.0,0.0,-62801.0,-2384.0,-896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1789.0,-2685.0,0.0,-3761.0,0.0,22475.0,-19914.0,2561.0,-924.0,0.0,13687.0,11563.0,12325.0,0.0,6494.0,18819.0,-896.0,-3280.0
1243,47,2,2002,3521.0,729.0,0.0,0.0,0.0,0.0,0.0,-29765.0,-427.0,0.0,0.0,0.0,1851.0,-24091.0,-1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,-887.0,0.0,-1386.0,810.0,23586.0,-11201.0,12385.0,-1040.0,0.0,21986.0,32755.0,18819.0,0.0,7777.0,26596.0,-1998.0,-26089.0
1244,47,3,2003,2988.0,787.0,0.0,0.0,0.0,0.0,0.0,-10792.0,55.0,0.0,0.0,0.0,1908.0,-5054.0,-1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4531.0,-5655.0,0.0,-1156.0,0.0,28990.0,-6472.0,22518.0,-1000.0,0.0,-7037.0,13325.0,26596.0,0.0,2616.0,29212.0,-1124.0,-6178.0
1245,47,4,2004,3787.0,637.0,0.0,0.0,0.0,0.0,0.0,2346.0,205.0,0.0,0.0,0.0,-4620.0,2355.0,-603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366.0,1763.0,0.0,-128.0,0.0,23486.0,-25084.0,-1598.0,-994.0,0.0,-918.0,-3638.0,29212.0,0.0,480.0,29692.0,-603.0,1752.0
1246,47,5,2005,4486.0,805.0,-17112.0,0.0,0.0,21314.0,-38388.0,-34186.0,-261.0,663.0,0.0,0.0,1035.0,-27458.0,-533.0,0.0,-758.0,0.0,0.0,0.0,0.0,0.0,-1770.0,-3061.0,322.0,-1132.0,0.0,45518.0,-11915.0,33603.0,-1096.0,0.0,1941.0,33638.0,29692.0,0.0,3119.0,32811.0,-533.0,-27991.0
1247,47,6,2006,4939.0,815.0,-1598.0,0.0,0.0,-815.0,-36021.0,-38434.0,-999.0,820.0,0.0,0.0,1507.0,-31352.0,-540.0,0.0,-323.0,0.0,0.0,0.0,0.0,0.0,-3258.0,-4121.0,327.0,-3693.0,0.0,35768.0,-21918.0,13850.0,-1180.0,0.0,22772.0,32076.0,32811.0,0.0,-3397.0,29414.0,-540.0,-31892.0
1248,47,7,2007,7472.0,876.0,-46287.0,0.0,0.0,34326.0,-60547.0,-72508.0,111.0,1923.0,0.0,0.0,881.0,-61245.0,0.0,993.0,-2706.0,0.0,0.0,0.0,0.0,0.0,-632.0,-2345.0,643.0,-3731.0,1097.0,47849.0,-23065.0,24784.0,-1167.0,0.0,32359.0,53985.0,29414.0,797.0,-8808.0,20606.0,0.0,-61245.0
1249,47,8,2008,3249.0,475.0,-3973.0,0.0,0.0,71092.0,-94059.0,-26940.0,-1669.0,1927.0,437.0,0.0,272.0,-22249.0,-1469.0,0.0,-1169.0,476.0,-14073.0,4272.0,0.0,0.0,525.0,-11438.0,927.0,-4257.0,0.0,82814.0,-33120.0,49694.0,-1219.0,0.0,-7060.0,38085.0,20606.0,594.0,4992.0,25598.0,-1469.0,-23718.0
1250,47,9,2009,1778.0,794.0,54531.0,0.0,0.0,-114531.0,133477.0,73477.0,-1224.0,1838.0,1238.0,0.0,-4484.0,73417.0,-1400.0,0.0,-174.0,743.0,0.0,0.0,0.0,0.0,0.0,-831.0,397.0,-1828.0,18997.0,47910.0,-80132.0,-32222.0,-1227.0,0.0,-1101.0,-16984.0,25598.0,-2546.0,53056.0,78654.0,-1400.0,72017.0
1251,47,10,2010,1406.0,1224.0,-2445.0,0.0,0.0,769.0,-47013.0,-48689.0,-932.0,1265.0,823.0,0.0,-1048.0,-45951.0,-2877.0,0.0,-2160.0,565.0,0.0,0.0,0.0,0.0,0.0,-4472.0,6255.0,-50.0,-10950.0,43960.0,-40899.0,3061.0,-1732.0,0.0,6440.0,3024.0,78670.0,720.0,-46679.0,31991.0,-2877.0,-48828.0
1252,47,11,2011,5702.0,1419.0,-6492.0,0.0,0.0,697.0,38172.0,32377.0,-129.0,1260.0,201.0,0.0,-216.0,40614.0,-1201.0,0.0,-1042.0,1829.0,-29989.0,999.0,0.0,0.0,-60.0,-29464.0,5581.0,-317.0,0.0,33401.0,-33780.0,-379.0,-1156.0,0.0,434.0,4163.0,32288.0,14.0,15327.0,47615.0,-1201.0,39413.0
1253,47,12,2012,4645.0,1404.0,5899.0,0.0,0.0,-6985.0,7963.0,6877.0,413.0,1300.0,159.0,0.0,584.0,15382.0,-1304.0,0.0,0.0,0.0,-20601.0,19998.0,0.0,0.0,-8827.0,-10734.0,0.0,-317.0,0.0,32725.0,-39645.0,-6920.0,-834.0,0.0,2923.0,-5148.0,48126.0,-314.0,-814.0,47312.0,-1304.0,14078.0
1254,47,13,2013,716.0,1581.0,-10030.0,0.0,0.0,-1283.0,33296.0,21983.0,-639.0,891.0,271.0,0.0,-44.0,24759.0,-1312.0,0.0,0.0,1725.0,-24477.0,15136.0,0.0,0.0,-3697.0,-12625.0,0.0,-227.0,0.0,23646.0,-43797.0,-20151.0,-469.0,0.0,8950.0,-11897.0,46786.0,-119.0,118.0,46904.0,-1312.0,23447.0
1255,47,14,2014,3613.0,1511.0,6774.0,0.0,0.0,26697.0,-4603.0,28868.0,-117.0,1180.0,198.0,0.0,-244.0,35009.0,-1316.0,0.0,0.0,1147.0,-30557.0,16182.0,0.0,0.0,-9917.0,-24461.0,0.0,-691.0,1696.0,27943.0,-38742.0,-10799.0,-475.0,0.0,12902.0,2633.0,46904.0,-202.0,12979.0,59883.0,-1316.0,33693.0
1256,47,15,2015,3667.0,1161.0,2204.0,0.0,0.0,27971.0,-34812.0,-4637.0,-231.0,1260.0,111.0,0.0,-245.0,1086.0,-992.0,0.0,0.0,989.0,-32623.0,17631.0,0.0,0.0,-20329.0,-35324.0,0.0,-1458.0,2782.0,36859.0,-33103.0,3756.0,-904.0,0.0,18967.0,23143.0,59883.0,-1804.0,-12899.0,46984.0,-992.0,94.0
1257,47,16,2016,6279.0,1433.0,-434.0,0.0,0.0,4633.0,-18983.0,-14784.0,1189.0,1104.0,69.0,0.0,247.0,-4463.0,-1373.0,0.0,0.0,998.0,-47291.0,43589.0,0.0,0.0,-15918.0,-19995.0,0.0,-2773.0,1493.0,34182.0,-27377.0,6805.0,-1455.0,0.0,20084.0,24154.0,87591.0,-1735.0,-2039.0,85552.0,-1373.0,-5836.0
1258,47,17,2017,6123.0,1736.0,-371.0,0.0,0.0,1913.0,-6775.0,-5233.0,1579.0,1136.0,130.0,0.0,-88.0,5383.0,-1276.0,0.0,0.0,0.0,-50911.0,42083.0,0.0,0.0,-9404.0,-19508.0,0.0,-3933.0,0.0,43626.0,-31596.0,12030.0,-1746.0,0.0,1012.0,7363.0,85552.0,-1430.0,-8192.0,77360.0,-1276.0,4107.0
1259,47,18,2018,6216.0,1753.0,-9315.0,0.0,0.0,2007.0,-9121.0,-16429.0,2747.0,1026.0,91.0,0.0,91.0,-4505.0,-1629.0,0.0,0.0,0.0,-23962.0,25576.0,0.0,0.0,-12376.0,-12391.0,0.0,-4292.0,994.0,55416.0,-35825.0,19591.0,-2085.0,0.0,2053.0,16261.0,77360.0,3670.0,3035.0,80395.0,-1629.0,-6134.0
1260,47,19,2019,8883.0,1844.0,-728.0,0.0,0.0,-13063.0,8816.0,-4975.0,449.0,920.0,0.0,0.0,184.0,7305.0,-1865.0,0.0,0.0,0.0,-27800.0,15876.0,0.0,0.0,-9092.0,-22881.0,0.0,-5566.0,0.0,40059.0,-34781.0,5278.0,-2375.0,0.0,26868.0,24205.0,80395.0,-1828.0,6801.0,87196.0,-1865.0,5440.0
1261,47,20,2020,9237.0,2643.0,233.0,0.0,0.0,19942.0,7434.0,27609.0,165.0,1153.0,0.0,0.0,-34.0,40773.0,-1826.0,0.0,0.0,0.0,-42586.0,29163.0,0.0,0.0,-18312.0,-33561.0,0.0,-5954.0,497.0,30605.0,-40548.0,-9943.0,-2627.0,0.0,6061.0,-11966.0,87196.0,-271.0,-5025.0,82171.0,-1826.0,38947.0
1262,47,21,2021,11179.0,3769.0,-29774.0,0.0,0.0,10187.0,-22689.0,-42276.0,-250.0,1312.0,0.0,0.0,1035.0,-25231.0,-1444.0,0.0,0.0,3807.0,-59777.0,38267.0,0.0,0.0,-18751.0,-37898.0,0.0,-1890.0,0.0,60726.0,-50484.0,10242.0,-2739.0,0.0,78171.0,83784.0,82171.0,2828.0,23483.0,105654.0,-1444.0,-26675.0
1263,47,22,2022,15120.0,4216.0,774.0,0.0,0.0,7758.0,4157.0,12689.0,4.0,2085.0,0.0,0.0,-143.0,33971.0,-2308.0,0.0,-2648.0,0.0,-69571.0,61568.0,0.0,0.0,-36938.0,-49897.0,0.0,-12075.0,1275.0,90273.0,-70124.0,20149.0,-4171.0,0.0,36369.0,41547.0,105654.0,-3550.0,22071.0,127725.0,-2308.0,31663.0
1264,47,23,2023,11179.0,3998.0,14664.0,0.0,0.0,-4897.0,-33265.0,-23498.0,-849.0,1875.0,0.0,0.0,898.0,-6397.0,-3078.0,0.0,0.0,0.0,-29833.0,45278.0,0.0,0.0,-23999.0,-11632.0,0.0,-10871.0,994.0,72460.0,-34898.0,37562.0,-5401.0,0.0,430.0,22714.0,127725.0,-4283.0,402.0,128127.0,-3078.0,-9475.0
1265,49,94,1994,428.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,49,95,1995,518.7,723.9,0.0,20.3,0.0,0.0,0.0,20.3,92.8,0.0,0.0,0.0,26.3,1382.0,-758.7,123.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8,-573.9,16.7,-123.7,0.0,0.0,-412.4,-412.4,-334.8,0.0,-20.1,-874.3,152.0,0.0,-66.2,85.8,-758.7,623.3
1267,49,96,1996,553.0,918.0,0.0,62.0,0.0,0.0,0.0,62.0,-89.6,0.0,0.0,0.0,66.7,1510.1,-670.8,70.2,0.0,0.0,0.0,0.0,0.0,0.0,-101.0,-701.6,0.0,-69.4,0.0,0.0,-453.3,-453.3,-308.6,0.0,-16.8,-848.1,85.8,0.0,-39.6,46.2,-670.8,839.3
1268,49,97,1997,579.0,960.0,0.0,-20.9,0.0,0.0,0.0,-20.9,-76.0,0.0,0.0,0.0,149.9,1592.0,-474.0,68.8,0.0,0.0,0.0,0.0,0.0,0.0,-120.8,-526.0,0.0,-82.0,0.0,0.0,-517.0,-517.0,-320.0,0.0,3.0,-916.0,46.0,0.0,150.0,196.0,-474.0,1118.0
1269,49,98,1998,618.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,-52.0,1597.0,-551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.0,-797.0,0.0,-48.0,0.0,0.0,-562.0,-562.0,-332.0,0.0,0.0,-942.0,196.0,0.0,-142.0,54.0,-551.0,1046.0
1270,49,99,1999,664.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,-237.0,0.0,0.0,0.0,32.0,1743.0,-617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178.0,-795.0,0.0,-62.0,0.0,0.0,-408.0,-408.0,-345.0,0.0,0.0,-815.0,54.0,0.0,133.0,187.0,-617.0,1126.0
1271,49,0,2000,697.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,-198.0,0.0,0.0,0.0,24.0,1563.0,-861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1311.0,-2172.0,0.0,-116.0,0.0,1254.0,0.0,1254.0,-355.0,0.0,0.0,783.0,187.0,0.0,174.0,361.0,-861.0,702.0
