,enterprise_id,years,revenue,cost_of_goods_sold,gross_profit,gross_margin_%,"selling,_general,_&_admin._expense",research_&_development,other_operating_expense,total_operating_expense,operating_income,operating_margin_%,interest_income,interest_expense,net_interest_income,other_income_(expense),pretax_income,tax_provision,tax_rate_%,other_net_income_(loss),net_income_including_noncontrolling_interests,net_income_(continuing_operations),net_income_(discontinued_operations),other_income_(minority_interest),net_income,net_margin_%,preferred_dividends,eps_(basic),eps_(diluted),shares_outstanding_(diluted_average),ebit,"depreciation,_depletion_and_amortization",ebitda,ebitda_margin_%,net_interest_income_(for_banks),non_interest_income,credit_losses_provision,other_noninterest_expense,total_noninterest_expense,special_charges
1229,48,2018,110360.0,38353.0,72007.0,65.247,22223.0,14726.0,0.0,36949.0,35058.0,31.767,2214.0,-2733.0,-519.0,1935.0,36474.0,-19903.0,54.57,0.0,16571.0,16571.0,0.0,0.0,16571.0,15.015,0.0,2.15,2.13,7794.0,39207.0,10261.0,49468.0,44.824,,,,,,
1230,48,2019,125843.0,42910.0,82933.0,65.902,23098.0,16876.0,0.0,39974.0,42959.0,34.137,2762.0,-2686.0,76.0,653.0,43688.0,-4448.0,10.18,0.0,39240.0,39240.0,0.0,0.0,39240.0,31.182,0.0,5.11,5.06,7753.0,46374.0,11682.0,58056.0,46.134,,,,,,
1231,48,2020,143015.0,46078.0,96937.0,67.781,24709.0,19269.0,0.0,43978.0,52959.0,37.03,2680.0,-2591.0,89.0,-12.0,53036.0,-8755.0,16.51,0.0,44281.0,44281.0,0.0,0.0,44281.0,30.963,0.0,5.82,5.76,7683.0,55627.0,12796.0,68423.0,47.843,,,,,,
1232,48,2021,168088.0,52232.0,115856.0,68.926,25224.0,20716.0,0.0,45940.0,69916.0,41.595,2131.0,-2346.0,-215.0,1401.0,71102.0,-9831.0,13.83,0.0,61271.0,61271.0,0.0,0.0,61271.0,36.452,0.0,8.12,8.05,7608.0,73448.0,11686.0,85134.0,50.649,,,,,,
1233,48,2022,198270.0,62650.0,135620.0,68.402,27725.0,24512.0,0.0,52237.0,83383.0,42.055,2094.0,-2063.0,31.0,302.0,83716.0,-10978.0,13.11,0.0,72738.0,72738.0,0.0,0.0,72738.0,36.686,0.0,9.7,9.65,7540.0,85779.0,14460.0,100239.0,50.557,,,,,,
1234,48,2023,211915.0,65863.0,146052.0,68.92,30334.0,27195.0,0.0,57529.0,88523.0,41.773,2994.0,-1968.0,1026.0,-238.0,89311.0,-16950.0,18.98,0.0,72361.0,72361.0,0.0,0.0,72361.0,34.146,0.0,9.72,9.68,7472.0,91279.0,13861.0,105140.0,49.614,,,,,,
1235,47,1994,1487.2,,,,1456.8,,,,,,5894.9,-4362.4,,1532.5,793.5,-283.0,35.66,0.0,510.5,510.5,0.0,0.0,510.5,34.326,49.4,2.95,2.86,162.451,,0.0,,,1532.5,-45.3,0.0,769.4,2226.2,0.0
1236,47,1995,5554.1,,,,2371.4,,,,,,2507.2,-1048.5,,0.0,1214.6,-473.7,39.0,0.0,740.9,740.9,0.0,0.0,740.9,13.34,0.0,0.98,0.97,763.814,,58.8,,,1458.7,4095.4,548.4,1419.7,3791.1,0.0
1237,47,1996,6419.6,,,,2716.7,,,,,,3319.0,-1514.8,,0.0,1395.9,-539.5,38.65,0.0,856.4,856.4,0.0,0.0,856.4,13.34,0.0,1.15,1.13,757.876,,70.0,,,1804.2,4615.4,743.7,1563.3,4280.0,0.0
1238,47,1997,7462.4,,,,3065.0,,,,,,3587.3,-1566.2,,0.0,1545.1,-593.7,38.42,0.0,951.4,951.4,0.0,0.0,951.4,12.749,66.0,1.4,1.4,632.429,,83.3,,,2021.1,5441.3,1232.3,1620.0,4685.0,0.0
1239,47,1998,16326.0,,,,7198.0,,,,,,13583.0,-10806.0,,0.0,4274.0,-1688.0,39.49,0.0,2586.0,2586.0,0.0,0.0,2586.0,15.84,66.0,2.19,2.08,1211.538,,338.0,,,2777.0,13549.0,1493.0,3361.0,10559.0,0.0
1240,47,1999,17617.0,,,,8047.0,,,,,,16436.0,-13514.0,,0.0,5385.0,-1992.0,36.99,-117.0,3276.0,3393.0,0.0,0.0,3276.0,18.596,55.0,2.8,2.67,1206.367,,575.0,,,2922.0,14695.0,1173.0,3697.0,11744.0,-685.0
1241,47,2000,22072.0,,,,9619.0,,,,,,14880.0,-12515.0,,0.0,7728.0,-2937.0,38.0,0.0,4791.0,4791.0,0.0,0.0,4791.0,21.706,44.0,4.33,4.1,1157.805,,541.0,,,2365.0,19707.0,526.0,4199.0,13818.0,0.0
1242,47,2001,26930.0,,,,12478.0,,,,,,21234.0,-18176.0,,0.0,8526.0,-3070.0,36.01,0.0,5456.0,5456.0,0.0,0.0,5456.0,20.26,36.0,4.95,4.73,1145.877,,727.0,,,3058.0,23872.0,810.0,5151.0,17629.0,-35.0
1243,47,2002,23095.0,,,,10649.0,,,,,,24127.0,-20779.0,,0.0,5684.0,-2074.0,36.49,-89.0,3521.0,3610.0,0.0,0.0,3521.0,15.246,32.0,3.21,3.11,1121.865,,729.0,,,3348.0,19747.0,1052.0,5710.0,16359.0,0.0
1244,47,2003,20445.0,,,,9066.0,,,,,,15866.0,-11970.0,,-87.0,4633.0,-1645.0,35.51,87.0,3075.0,2988.0,0.0,-87.0,2988.0,14.615,0.0,2.76,2.69,1110.781,,787.0,,,3896.0,16549.0,1336.0,5088.0,14154.0,235.0
1245,47,2004,22124.0,,,,9512.0,,,,,,15744.0,-12809.0,,-154.0,5334.0,-1547.0,29.0,154.0,3941.0,3787.0,0.0,-154.0,3787.0,17.117,0.0,3.52,3.45,1099.118,,637.0,,,2935.0,19189.0,1267.0,5857.0,15369.0,0.0
1246,47,2005,23702.0,,,,10976.0,,,,,,18584.0,-14707.0,,0.0,6818.0,-1856.0,27.22,-431.0,4531.0,4589.0,-103.0,-45.0,4486.0,18.927,0.0,4.15,4.06,1105.185,,805.0,,,3877.0,19825.0,926.0,4982.0,15958.0,0.0
1247,47,2006,22707.0,,,,11325.0,,,,,,25987.0,-23552.0,,627.0,6316.0,-1473.0,23.32,96.0,4939.0,4532.0,358.0,0.0,4939.0,21.751,0.0,4.7,4.57,1079.936,,815.0,,,2435.0,20272.0,878.0,5066.0,16391.0,-251.0
1248,47,2007,28494.0,,,,14629.0,,,,,,42776.0,-40897.0,,756.0,9064.0,-2729.0,30.11,1137.0,7472.0,6335.0,1137.0,0.0,7472.0,26.223,19.0,7.38,7.07,1054.796,,876.0,,,1879.0,26615.0,756.0,4801.0,19430.0,0.0
1249,47,2008,24985.0,,,,16874.0,,,,,,60069.0,-57283.0,,0.0,2776.0,-576.0,20.75,1049.0,3249.0,2200.0,1049.0,-40.0,3209.0,12.844,68.0,2.97,2.9,1024.837,,475.0,,,2786.0,22199.0,0.0,5335.0,22209.0,0.0
1250,47,2009,17662.0,,,,12565.0,,,,,,38931.0,-36263.0,,0.0,1254.0,-16.0,1.28,540.0,1778.0,1238.0,540.0,-71.0,1707.0,9.665,97.0,1.45,1.39,1073.496,,794.0,,,2668.0,14994.0,0.0,6838.0,19403.0,-2995.0
1251,47,2010,21599.0,,,,14831.0,,,,,,7477.0,-6687.0,,0.0,1130.0,297.0,-26.28,-21.0,1406.0,1427.0,-21.0,-60.0,1346.0,6.232,1109.0,-0.77,-0.77,1185.415,,1224.0,,,790.0,20809.0,0.0,6129.0,20960.0,-491.0
1252,47,2011,29361.0,,,,16437.0,,,,,,7305.0,-6407.0,,668.0,6198.0,-743.0,11.99,247.0,5702.0,5455.0,247.0,-999.0,4703.0,16.018,881.0,2.64,2.63,1411.269,,1419.0,,,898.0,28463.0,0.0,7179.0,23616.0,215.0
1253,47,2012,30594.0,,,,16919.0,,,,,,7234.0,-6883.0,,-118.0,6110.0,-1414.0,23.14,-51.0,4645.0,4696.0,-51.0,-535.0,4110.0,13.434,2043.0,1.25,1.23,1675.272,,1404.0,,,351.0,30243.0,0.0,7565.0,24484.0,-118.0
1254,47,2013,24643.0,,,,16216.0,,,,,,5692.0,-5897.0,,103.0,596.0,161.0,-27.01,-41.0,716.0,757.0,-41.0,-648.0,68.0,0.276,98.0,-0.02,-0.02,1918.811,,1581.0,,,-205.0,24848.0,0.0,7831.0,24047.0,103.0
1255,47,2014,30782.0,,,,16915.0,,,,,,5209.0,-4431.0,,44.0,4558.0,-902.0,19.79,-43.0,3613.0,3656.0,-43.0,-681.0,2932.0,9.525,277.0,1.39,1.36,1956.52,,1511.0,,,778.0,30004.0,0.0,9309.0,26224.0,44.0
1256,47,2015,32469.0,,,,18482.0,,,,,,5413.0,-3678.0,,6.0,3591.0,90.0,-2.51,-14.0,3667.0,3681.0,-14.0,-200.0,3467.0,10.678,315.0,1.64,1.6,1971.0,,1161.0,,,1735.0,30734.0,0.0,10396.0,28878.0,6.0
1257,47,2016,33263.0,,,,16697.0,,,,,,5835.0,-2742.0,,0.0,8495.0,-2200.0,25.9,-16.0,6279.0,6295.0,-16.0,-152.0,6127.0,18.42,456.0,2.97,2.9,1953.0,,1433.0,,,3093.0,30170.0,0.0,8071.0,24768.0,0.0
1258,47,2017,32711.0,,,,16465.0,,,,,,7016.0,-3318.0,,2.0,8848.0,-2726.0,30.81,1.0,6123.0,6122.0,1.0,-144.0,5979.0,18.278,471.0,2.98,2.92,1887.0,,1736.0,,,3698.0,29013.0,0.0,7398.0,23863.0,2.0
1259,47,2018,35852.0,,,,17775.0,,,,,,8997.0,-5697.0,,0.0,10403.0,-4168.0,40.07,-19.0,6216.0,6235.0,-19.0,-105.0,6111.0,17.045,523.0,3.14,3.07,1821.0,,1753.0,,,3300.0,32552.0,0.0,7674.0,25449.0,0.0
1260,47,2019,37714.0,,,,18323.0,,,,,,13892.0,-10086.0,,0.0,11237.0,-2350.0,20.91,-4.0,8883.0,8887.0,-4.0,-135.0,8748.0,23.196,526.0,4.81,4.73,1738.0,,1844.0,,,3806.0,33908.0,0.0,8154.0,26477.0,0.0
1261,47,2020,39045.0,,,,19325.0,,,,,,17098.0,-12404.0,,0.0,11301.0,-2064.0,18.26,0.0,9237.0,9237.0,0.0,-195.0,9042.0,23.158,530.0,5.26,5.19,1640.0,,2643.0,,,4694.0,34351.0,161.0,8086.0,27411.0,172.0
1262,47,2021,45828.0,,,,21137.0,,,,,,10162.0,-3849.0,,0.0,14418.0,-3239.0,22.46,0.0,11179.0,11179.0,0.0,-183.0,10996.0,23.994,496.0,6.55,6.46,1624.0,,3769.0,,,6313.0,39515.0,761.0,9281.0,30418.0,231.0
1263,47,2022,56414.0,,,,25169.0,,,,,,9411.0,-1366.0,,0.0,19668.0,-4548.0,23.12,0.0,15120.0,15120.0,0.0,-86.0,15034.0,26.649,468.0,8.16,8.03,1814.0,,4216.0,,,8045.0,48369.0,4.0,11117.0,36286.0,456.0
1264,47,2023,50210.0,,,,23917.0,,,,,,21595.0,-12268.0,,0.0,14089.0,-2910.0,20.65,0.0,11179.0,11179.0,0.0,-150.0,11029.0,21.966,489.0,6.23,6.15,1713.0,,3998.0,,,9327.0,40883.0,280.0,11454.0,35371.0,470.0
1265,49,1994,5316.3,0.0,5316.3,0.0,0.0,0.0,0.0,0.0,5316.3,100.0,0.0,0.0,0.0,-5316.3,0.0,0.0,0.0,428.7,428.7,428.7,0.0,0.0,428.7,8.064,0.0,0.144,0.144,1520.528,5316.3,0.0,5316.3,100.0,,,,,,
1266,49,1995,5422.7,1715.3,3707.4,68.368,0.0,0.0,2558.9,2558.9,1148.5,21.18,0.0,0.0,0.0,-322.5,826.0,-307.3,37.2,39.6,558.3,518.7,0.0,-39.6,518.7,9.565,0.0,0.182,0.182,1491.544,1148.5,723.9,1872.4,34.529,,,,,,
1267,49,1996,5592.0,1722.0,3870.0,69.206,0.0,0.0,2673.0,2673.0,1197.0,21.406,0.0,0.0,0.0,-315.0,882.0,-329.0,37.3,43.0,596.0,553.0,0.0,-43.0,553.0,9.889,0.0,0.198,0.198,1476.104,1197.0,918.0,2115.0,37.822,,,,,,
1268,49,1997,6037.0,2131.0,3906.0,64.701,0.0,0.0,2735.0,2735.0,1171.0,19.397,0.0,0.0,0.0,-298.0,873.0,-294.0,33.68,24.0,603.0,579.0,0.0,-24.0,579.0,9.591,0.0,0.208,0.208,1459.552,1171.0,960.0,2131.0,35.299,,,,,,
1269,49,1998,6369.0,2255.0,4114.0,64.594,0.0,0.0,2886.0,2886.0,1228.0,19.281,0.0,0.0,0.0,-306.0,922.0,-304.0,32.97,19.0,637.0,618.0,0.0,-19.0,618.0,9.703,0.0,0.223,0.223,1454.096,1228.0,1061.0,2289.0,35.94,,,,,,
1270,49,1999,6661.0,2244.0,4417.0,66.311,0.0,0.0,3165.0,3165.0,1252.0,18.796,0.0,0.0,0.0,-309.0,943.0,-279.0,29.59,15.0,679.0,664.0,0.0,-15.0,664.0,9.969,0.0,0.481,0.481,1384.0,1252.0,1284.0,2536.0,38.072,,,,,,
1271,49,2000,6438.0,2365.0,4073.0,63.265,0.0,0.0,2896.0,2896.0,1177.0,18.282,0.0,0.0,0.0,-157.0,1020.0,-323.0,31.67,15.0,712.0,697.0,0.0,-15.0,697.0,10.826,0.0,0.509,0.509,1368.0,1177.0,1040.0,2217.0,34.436,,,,,,
1272,49,2001,7082.0,2868.0,4214.0,59.503,0.0,0.0,2974.0,2974.0,1240.0,17.509,0.0,0.0,0.0,-200.0,1040.0,-336.0,32.31,15.0,719.0,704.0,0.0,-15.0,704.0,9.941,0.0,0.518,0.518,1360.386,1240.0,1032.0,2272.0,32.081,,,,,,
1273,49,2002,8217.0,3759.0,4458.0,54.253,0.0,0.0,3048.0,3048.0,1410.0,17.16,0.0,0.0,0.0,-250.0,1160.0,-379.0,32.67,15.0,796.0,781.0,0.0,-15.0,781.0,9.505,0.0,0.289,0.289,1352.0,1410.0,983.0,2393.0,29.123,,,,,,
1274,49,2003,8173.0,3576.0,4597.0,56.246,0.0,0.0,3420.0,3420.0,1177.0,14.401,0.0,0.0,0.0,-238.0,939.0,-244.0,25.99,-207.0,488.0,695.0,0.0,-15.0,473.0,5.787,0.0,0.173,0.173,1376.8,1177.0,908.0,2129.0,26.049,,,,,,
1275,49,2004,9630.0,4539.0,5091.0,52.866,0.0,0.0,3560.0,3560.0,1531.0,15.898,0.0,0.0,0.0,-270.0,1261.0,-368.0,29.18,-3.0,890.0,893.0,0.0,0.0,890.0,9.242,0.0,0.318,0.316,1422.4,1531.0,1118.0,2649.0,27.508,,,,,,
1276,49,2005,10522.0,5217.0,5305.0,50.418,0.0,0.0,3820.0,3820.0,1485.0,14.113,0.0,0.0,0.0,-317.0,1168.0,-272.0,23.29,0.0,896.0,896.0,0.0,0.0,896.0,8.516,0.0,0.313,0.31,1441.6,1485.0,1246.0,2731.0,25.955,,,,,,
1277,49,2006,11846.0,6171.0,5675.0,47.906,0.0,0.0,4185.0,4185.0,1490.0,12.578,0.0,0.0,0.0,-307.0,1183.0,-282.0,23.84,0.0,901.0,901.0,0.0,0.0,901.0,7.606,0.0,0.593,0.585,1542.8,1490.0,1496.0,2986.0,25.207,,,,,,
1278,49,2007,15710.0,8943.0,6767.0,43.074,0.0,0.0,4670.0,4670.0,2097.0,13.348,0.0,0.0,0.0,-419.0,1678.0,-397.0,23.66,0.0,1281.0,1281.0,0.0,0.0,1281.0,8.154,0.0,0.813,0.808,1586.0,2097.0,1421.0,3518.0,22.393,,,,,,
1279,49,2008,15263.0,8192.0,7071.0,46.328,0.0,0.0,4788.0,4788.0,2283.0,14.958,0.0,0.0,0.0,-603.0,1680.0,-368.0,21.9,0.0,1312.0,1312.0,0.0,0.0,1312.0,8.596,0.0,0.825,0.818,1602.4,2283.0,1479.0,3762.0,24.648,,,,,,
1280,49,2009,16410.0,8412.0,7998.0,48.739,0.0,0.0,5173.0,5173.0,2825.0,17.215,72.0,-813.0,-741.0,5.0,2089.0,-450.0,21.54,0.0,1639.0,1639.0,0.0,0.0,1639.0,9.988,0.0,1.025,1.018,1610.8,2902.0,1643.0,4545.0,27.697,,,,,,
1281,49,2010,15643.0,7405.0,8238.0,52.663,0.0,0.0,5644.0,5644.0,2594.0,16.583,78.0,-849.0,-771.0,119.0,1942.0,-327.0,16.84,0.0,1615.0,1615.0,0.0,0.0,1615.0,10.324,0.0,0.998,0.993,1628.8,2791.0,2004.0,4795.0,30.653,,,,,,
1282,49,2011,15317.0,9119.0,6198.0,40.465,0.0,0.0,2952.0,2952.0,3246.0,21.192,91.0,-979.0,-888.0,131.0,2489.0,-532.0,21.37,0.0,1957.0,1957.0,0.0,0.0,1957.0,12.777,0.0,1.193,1.185,1652.0,3468.0,2073.0,5541.0,36.176,,,,,,
1283,49,2012,15341.0,9258.0,6083.0,39.652,0.0,0.0,2771.0,2771.0,3312.0,21.589,79.0,-1035.0,-956.0,96.0,2452.0,-529.0,21.57,0.0,1923.0,1923.0,0.0,0.0,1923.0,12.535,0.0,1.155,1.148,1676.0,3487.0,1849.0,5336.0,34.783,,,,,,
1284,49,2013,14256.0,8276.0,5980.0,41.947,0.0,0.0,2704.0,2704.0,3276.0,22.98,86.0,-1038.0,-952.0,279.0,2603.0,-692.0,26.58,0.0,1911.0,1911.0,0.0,0.0,1911.0,13.405,0.0,1.148,1.14,1676.8,3641.0,1777.0,5418.0,38.005,,,,,,
1285,49,2014,15136.0,8152.0,6984.0,46.142,0.0,0.0,3443.0,3443.0,3541.0,23.395,78.0,-1121.0,-1043.0,-44.0,2454.0,-777.0,31.66,231.0,1908.0,1677.0,231.0,0.0,1908.0,12.606,0.0,1.125,1.118,1708.0,3575.0,2521.0,6096.0,40.275,,,,,,
1286,49,2015,17021.0,8751.0,8270.0,48.587,0.0,0.0,3913.0,3913.0,4357.0,25.598,80.0,-1261.0,-1181.0,469.0,3645.0,-1176.0,32.26,0.0,2469.0,2469.0,0.0,-4.0,2465.0,14.482,0.0,1.418,1.4,1760.4,4906.0,2896.0,7802.0,45.838,,,,,,
1287,49,2016,17486.0,8596.0,8890.0,50.841,0.0,0.0,4228.0,4228.0,4662.0,26.661,86.0,-1211.0,-1125.0,453.0,3990.0,-1228.0,30.78,0.0,2762.0,2762.0,0.0,-10.0,2752.0,15.738,0.0,1.528,1.515,1816.0,5201.0,3203.0,8404.0,48.061,,,,,,
1288,49,2017,16138.0,7521.0,8617.0,53.396,0.0,0.0,4463.0,4463.0,4154.0,25.741,82.0,-1098.0,-1016.0,1240.0,4378.0,-1379.0,31.5,0.0,2999.0,2999.0,0.0,-93.0,2906.0,18.007,0.0,1.568,1.56,1863.2,5476.0,3428.0,8904.0,55.174,,,,,,
1289,49,2018,17173.0,7529.0,9644.0,56.158,0.0,0.0,3812.0,3812.0,5832.0,33.96,81.0,-1558.0,-1477.0,308.0,4663.0,660.0,-14.15,0.0,5323.0,5323.0,0.0,57.0,5380.0,31.328,0.0,2.87,2.848,1890.0,6221.0,2638.0,8859.0,51.587,,,,,,
1290,49,2019,16727.0,7062.0,9665.0,57.781,0.0,0.0,5462.0,5462.0,4203.0,25.127,51.0,-1498.0,-1447.0,4596.0,7352.0,-1576.0,21.44,0.0,5776.0,5776.0,0.0,862.0,6638.0,39.684,0.0,3.51,3.47,1907.9,8850.0,4147.0,12997.0,77.701,,,,,,
1291,49,2020,19204.0,8003.0,11201.0,58.326,0.0,0.0,6020.0,6020.0,5181.0,26.979,54.0,-2249.0,-2249.0,904.0,3836.0,-448.0,11.68,0.0,3388.0,3388.0,0.0,381.0,3769.0,19.626,0.0,1.95,1.94,1941.9,6085.0,4478.0,10563.0,55.004,,,,,,
1292,49,2021,17997.0,7290.0,10707.0,59.493,0.0,0.0,5761.0,5761.0,4946.0,27.482,38.0,-1950.0,-1950.0,-583.0,2413.0,-44.0,1.82,0.0,2369.0,2369.0,0.0,550.0,2919.0,16.219,0.0,1.49,1.48,1968.8,4363.0,4315.0,8678.0,48.219,,,,,,
1293,49,2022,17069.0,8508.0,8561.0,50.155,0.0,0.0,5725.0,5725.0,2836.0,16.615,0.0,-1270.0,-1270.0,1609.0,3175.0,-348.0,10.96,0.0,2827.0,2827.0,0.0,746.0,3573.0,20.933,0.0,1.82,1.81,1972.2,4445.0,4214.0,8659.0,50.729,,,,,,
1294,49,2023,20956.0,10817.0,10139.0,48.382,0.0,0.0,6580.0,6580.0,3559.0,16.983,0.0,-585.0,-585.0,858.0,3832.0,-586.0,15.29,0.0,3246.0,3246.0,0.0,901.0,4147.0,19.789,0.0,2.1,2.1,1978.6,4417.0,4790.0,9207.0,43.935,,,,,,
1295,50,2001,35.894,24.861,11.033,30.738,17.237,16.823,35.441,69.501,-58.468,-162.891,0.0,0.0,0.0,0.194,-58.274,0.0,0.0,0.0,-58.274,-58.274,0.0,0.0,-58.274,-162.35,0.0,-1.472,-1.472,39.592,-58.468,0.0,-58.468,-162.891,,,,,,
1296,50,2002,75.912,49.907,26.005,34.257,45.391,17.734,0.0,63.125,-37.12,-48.899,0.0,0.0,0.0,37.12,0.0,0.0,0.0,-39.182,-39.182,-39.182,0.0,0.0,-39.182,-51.615,0.0,-0.766,-0.766,102.256,-37.12,29.797,-7.323,-9.647,,,,,,
1297,50,2003,152.806,78.136,74.67,48.866,70.718,14.625,0.0,85.343,-10.673,-6.985,0.0,0.0,0.0,10.673,0.0,0.0,0.0,-20.948,-20.948,-20.948,0.0,0.0,-20.948,-13.709,0.0,-0.053,-0.053,394.856,-10.673,26.477,15.804,10.343,,,,,,
1298,50,2004,272.243,148.36,123.883,45.505,101.527,17.884,0.0,119.411,4.472,1.643,0.0,0.0,0.0,-4.472,0.0,0.0,0.0,6.512,6.512,6.512,0.0,0.0,6.512,2.392,0.0,0.01,0.007,880.376,4.472,50.991,55.463,20.373,,,,,,
1299,50,2005,500.611,331.712,168.899,33.739,122.638,29.467,-2.56,149.545,19.354,3.866,0.0,0.0,0.0,2.422,21.776,-0.181,0.83,0.0,21.595,21.595,0.0,0.0,21.595,4.314,0.0,0.06,0.047,452.991,19.354,88.204,107.558,21.485,,,,,,
1300,50,2006,682.213,465.775,216.438,31.726,180.048,35.388,-1.987,213.449,2.989,0.438,0.0,0.0,0.0,5.346,8.335,33.692,-404.22,0.0,42.027,42.027,0.0,0.0,42.027,6.16,0.0,0.113,0.091,458.626,2.989,107.002,109.991,16.123,,,,,,
1301,50,2007,996.66,626.985,369.675,37.091,261.679,48.379,-4.797,305.261,64.414,6.463,0.0,0.0,0.0,15.904,80.318,-31.236,38.89,0.0,49.082,49.082,0.0,0.0,49.082,4.925,0.0,0.111,0.101,483.525,64.414,157.136,221.55,22.229,,,,,,
1302,50,2008,1205.34,786.168,419.172,34.776,270.812,71.395,-14.196,328.011,91.161,7.563,0.0,0.0,0.0,20.34,111.501,-44.549,39.95,0.0,66.952,66.952,0.0,0.0,66.952,5.555,0.0,0.141,0.139,482.314,91.161,224.986,316.147,26.229,,,,,,
1303,50,2009,1364.661,910.234,454.427,33.3,249.375,89.873,-6.327,332.921,121.506,8.904,12.452,-2.458,9.994,0.0,131.5,-48.474,36.86,0.0,83.026,83.026,0.0,0.0,83.026,6.084,0.0,0.194,0.189,439.852,133.958,242.211,376.169,27.565,,,,,,
1304,50,2010,1670.269,1079.271,590.998,35.383,289.077,114.542,0.0,403.619,187.379,11.219,6.728,-6.475,0.253,4.56,192.192,-76.332,39.72,0.0,115.86,115.86,0.0,0.0,115.86,6.937,0.0,0.293,0.283,408.912,198.667,38.044,236.711,14.172,,,,,,
1305,50,2011,2162.625,1357.355,805.27,37.236,358.3,163.329,0.0,521.629,283.641,13.116,3.684,-19.629,-15.945,0.0,267.696,-106.843,39.91,0.0,160.853,160.853,0.0,0.0,160.853,7.438,0.0,0.437,0.423,380.128,287.325,338.695,626.02,28.947,,,,,,
1306,50,2012,3204.577,2039.901,1164.676,36.344,529.575,259.033,0.0,788.608,376.068,11.735,3.479,-20.025,-16.546,0.0,359.522,-133.396,37.1,0.0,226.126,226.126,0.0,0.0,226.126,7.056,0.0,0.611,0.594,380.583,379.547,839.619,1219.166,38.045,,,,,,
1307,50,2013,3609.282,2652.058,957.224,26.521,578.224,329.008,0.0,907.232,49.992,1.385,0.474,-19.986,-19.512,0.0,30.48,-13.328,43.73,0.0,17.152,17.152,0.0,0.0,17.152,0.475,0.0,0.044,0.041,412.328,50.466,1702.083,1752.549,48.557,,,,,,
1308,50,2014,4374.562,3117.203,1257.359,28.743,650.243,378.769,0.0,1029.012,228.347,5.22,0.0,-32.144,-32.144,-25.129,171.074,-58.671,34.3,0.0,112.403,112.403,0.0,0.0,112.403,2.57,0.0,0.28,0.26,425.327,203.218,2241.68,2444.898,55.889,,,,,,
1309,50,2015,5504.656,3752.76,1751.896,31.826,876.927,472.321,0.0,1349.248,402.648,7.315,0.0,-53.279,-53.279,0.0,349.369,-82.57,23.63,0.0,266.799,266.799,0.0,0.0,266.799,4.847,0.0,0.63,0.62,431.894,402.648,2781.798,3184.446,57.85,,,,,,
1310,50,2016,6779.511,4591.476,2188.035,32.274,1231.421,650.788,0.0,1882.209,305.826,4.511,0.0,-163.941,-163.941,0.0,141.885,-19.244,13.56,0.0,122.641,122.641,0.0,0.0,122.641,1.809,0.0,0.29,0.28,436.456,305.826,3547.045,3852.871,56.831,,,,,,
1311,50,2017,8830.669,6257.462,2573.207,29.139,1413.182,780.232,0.0,2193.414,379.793,4.301,30.828,-150.114,-119.286,0.0,260.507,-73.829,28.34,0.0,186.678,186.678,0.0,0.0,186.678,2.114,0.0,0.44,0.43,438.652,410.621,4924.978,5335.599,60.421,,,,,,
1312,50,2018,11692.713,8033.0,3659.713,31.299,1867.324,953.71,0.0,2821.034,838.679,7.173,0.0,-353.358,-353.358,0.0,485.321,73.608,-15.17,0.0,558.929,558.929,0.0,0.0,558.929,4.78,0.0,1.29,1.25,446.814,838.679,6269.728,7108.407,60.794,,,,,,
1313,50,2019,15794.341,9967.538,5826.803,36.892,2999.763,1221.814,0.0,4221.577,1605.226,10.163,41.725,-420.493,-378.768,0.0,1226.458,-15.216,1.24,0.0,1211.242,1211.242,0.0,0.0,1211.242,7.669,0.0,2.78,2.68,451.244,1646.951,7615.245,9262.196,58.643,,,,,,
1314,50,2020,20156.447,12440.213,7716.234,38.282,3566.831,1545.149,0.0,5111.98,2604.254,12.92,84.0,-626.023,-542.023,0.0,2062.231,-195.315,9.47,0.0,1866.916,1866.916,0.0,0.0,1866.916,9.262,0.0,4.26,4.13,451.765,2688.254,9319.826,12008.08,59.574,,,,,,
1315,50,2021,24996.056,15276.319,9719.737,38.885,3304.848,1829.6,0.0,5134.448,4585.289,18.344,0.0,-1385.94,-1385.94,0.0,3199.349,-437.954,13.69,0.0,2761.395,2761.395,0.0,0.0,2761.395,11.047,0.0,6.26,6.08,454.208,4585.289,10922.622,15507.911,62.041,,,,,,
1316,50,2022,29697.844,17332.683,12365.161,41.637,3896.767,2273.885,0.0,6170.652,6194.509,20.858,411.214,-765.62,-354.406,0.0,5840.103,-723.875,12.39,0.0,5116.228,5116.228,0.0,0.0,5116.228,17.228,0.0,11.55,11.24,455.372,6605.723,12438.779,19044.502,64.128,,,,,,
1317,50,2023,31615.55,19168.285,12447.265,39.371,4103.393,2711.041,0.0,6814.434,5632.831,17.817,337.31,-706.212,-368.902,0.0,5263.929,-772.005,14.67,0.0,4491.924,4491.924,0.0,0.0,4491.924,14.208,0.0,10.1,9.95,451.29,5970.141,14362.814,20332.955,64.313,,,,,,
1318,51,1994,3789.7,2236.9,1552.8,40.974,974.1,0.0,64.5,1038.6,514.2,13.568,0.0,0.0,0.0,-23.6,490.6,-191.8,39.09,0.0,298.8,298.8,0.0,0.0,298.8,7.885,0.0,0.016,0.015,2342.4,514.2,64.5,578.7,15.27,,,,,,
